,O2,CO2,45CO2,47CO2,49CO2,O2_Ar
368.532,371.7079217158478,3.0753674236676876,-0.30783222574903674,-0.3098576720626323,-0.3614607092279003,364.88837733502754
372.115,371.7092313231469,3.1044478998518774,-0.22827984649419408,-0.3805046384267599,-0.364403770684697,364.84295692064654
375.697,371.9424942956771,3.216797607970874,-0.19580504564999493,-0.29989996109049927,-0.2559063260925636,362.4511779729897
379.283,372.0005797229179,2.9857131237088,-0.21256624802548268,-0.3128515417057793,-0.36710128508584616,362.74819408111955
382.868,371.8983033575438,3.5807949383893805,-0.24188140815368744,-0.36910766572588327,-0.38955262755953257,364.9381922536488
386.463,371.9899171725393,3.288186763969623,-0.1771312296678903,-0.3964970231888897,-0.30412252306132775,362.8602242450555
390.06,372.5008717062346,2.937769087149621,-0.4079847832125485,-0.2671146761539482,-0.2885920929689897,366.1826417096233
393.649,372.55204480215167,3.760996548858141,-0.29779015897868594,-0.18276007424520316,-0.3343380311066944,365.34586163843215
397.235,371.9817326995384,3.327876414958421,-0.40034392326240015,-0.34831683844692385,-0.27565259842036516,357.721455419505
400.822,372.58335781514415,2.6246066400386425,-0.2825632116338597,-0.3300564120859313,-0.34246014141461745,356.03634987883675
404.416,373.31077069160915,3.221788836154241,-0.2814969235570339,-0.30409791260196783,-0.30927969156970125,358.39025436573826
408.009,371.9631179462779,2.9970728784069576,-0.31213814711759336,-0.3207278657027722,-0.30483004098686955,362.4925393481702
411.603,371.21261662847877,2.802766578141294,-0.3068441589727398,-0.32112506459193874,-0.294861951441612,364.5076504590192
415.197,372.43227193793615,3.36489706957987,-0.2475034270592122,-0.16823824561026668,-0.2925928039587445,363.03639541092997
418.78,373.41827288419995,3.0255911571101675,-0.2958396023079334,-0.1549043035946192,-0.2592739274416077,360.563100675996
422.365,373.05207694683475,3.221986658710193,-0.31483972845878705,-0.23910399984695407,-0.35529691342323816,359.37320312165247
425.956,372.21208396098086,3.1004480535400885,-0.31564113569907565,-0.33814709975356205,-0.40145841762913775,359.4192831635202
429.549,371.9125947620864,3.082179749585682,-0.2899144187359872,-0.3419790446236613,-0.3424173245098489,364.27129123000907
433.139,371.6454372753818,3.1375864813367507,-0.40905155024237716,-0.3095468273745152,-0.37587806512781174,358.6180548051558
436.719,371.6809481151424,3.369081246609822,-0.3220000486615963,-0.2818816017619364,-0.3660669378282642,357.06070497403164
440.309,373.0117844905977,4.429929746252601,-0.1883490521583929,-0.2773686116751378,-0.39084132993745946,361.18187151718894
443.892,372.47471208443835,3.2459811722830527,-0.38871266938015253,-0.2979568797108846,-0.3959210111257926,363.5772768726339
447.475,372.07673029679995,2.689694004087852,-0.2650353162336344,-0.29494952998402835,-0.26932664792420136,361.6701535141453
451.058,373.14522156144784,3.2601667092247624,-0.29538036282721924,-0.32942764976628514,-0.21988478706207323,359.74169698963226
454.639,372.5271305618093,3.5950614680974553,-0.326903977205677,-0.19877721749727117,-0.35596159880532957,362.8359018595172
458.227,372.12280535134477,3.2404353809783504,-0.2855801273620057,-0.26487502576754945,-0.29717185004022123,367.2836988814356
461.816,371.9176022322093,3.196726240519223,-0.38098355644986687,-0.3112657924206494,-0.313171224827638,363.1586445879809
465.399,371.85621427780876,3.7304045574288223,-0.39396027662041344,-0.231850677125964,-0.3663483762800819,365.14554118478424
468.981,371.2704731715803,3.6882604122267177,-0.35129880948615944,-0.26985546203243016,-0.35681278041409176,362.2095371705323
472.567,371.6113676466906,3.547161609611597,-0.25921980023025604,-0.37446319839448716,-0.32131150958441085,362.2409939689403
476.148,371.39768489486164,3.2129035896961895,-0.14573334614566533,-0.2658422635131597,-0.36667348635636243,364.00376033605164
479.73,371.49324349961734,3.4919959657089077,-0.23091317994907323,-0.4021558167632572,-0.3654612809121047,366.9432357078027
483.311,372.4841278096441,3.3697959809188527,-0.23670950071128846,-0.24677537645553146,-0.3271509463614604,367.3951470318913
486.889,371.4618338811763,3.1245101910109696,-0.3006398740659312,-0.1894722227831218,-0.31456215098432927,368.31251867917837
490.47,371.6965044041132,2.8871455709023888,-0.2896798561003384,-0.2678337182898355,-0.21054732847555818,362.96271658045595
494.051,372.31530736969665,2.6793896761358758,-0.07821840448672569,-0.34424238679046626,-0.2959787224740289,362.30843486333146
497.637,371.3281335497473,3.117687342385656,-0.2820786763836023,-0.3533717811199643,-0.3518187933665501,362.7768564309703
501.224,371.0109379059064,3.3660422927544604,-0.22939918014468283,-0.23268390004058945,-0.33308929647830776,365.6806442448032
504.806,371.50150879356704,3.860058261355074,-0.29686542118989134,-0.2508467490592501,-0.31948147325829845,360.01467116815473
508.39,371.4043285425882,3.5698103164616706,-0.33002415837914284,-0.24724950441412827,-0.2942776309049258,359.9496345438655
511.969,371.7436956840737,2.4746165331712406,-0.1328084800276656,-0.2139353901420467,-0.40564943930546155,362.26924275651646
515.557,372.36707635933345,3.6863560056701155,-0.4641172085997764,-0.33292457422311705,-0.32649196103022193,368.8130892854436
519.147,372.09771539673903,2.9897031812098347,-0.2493287278374177,-0.28814700462539133,-0.39110979223977704,364.6003225536806
522.74,372.0920423076231,3.4397628264202016,-0.25051724056447594,-0.24698597003479955,-0.3875772902511284,365.15982774885833
526.334,371.6964627865172,3.0918873765914836,-0.3104256805584828,-0.19017506681745794,-0.37166282127036954,363.82870801624534
529.927,372.48394901894727,3.4380824450110112,-0.41835738247531107,-0.30031203454281963,-0.39389381045552,361.7672799988994
533.518,372.58392425635094,3.2763993298526595,-0.35539573705914557,-0.2945806086193051,-0.3373344559242813,362.5982187720496
537.113,371.80968592285103,3.8448328484895007,-0.1896570935079871,-0.19402806879683956,-0.2801845589135767,365.0200186204168
540.707,371.9011501953185,3.001528716202383,-0.053384025179846514,-0.2730663328017331,-0.3615475287164575,358.38580607731006
544.3,372.1956747810731,2.9587080756215074,-0.266903975134137,-0.2746756948004421,-0.3775338997227766,364.9690083207386
547.893,371.4685786660205,3.7621931781089555,-0.2478521947523199,-0.17708400379284195,-0.28060540688155666,362.07914963685135
551.488,372.0430824566772,3.4610897314686886,-0.23778495039734457,-0.3233433391935258,-0.28120724483673276,355.38014815474844
555.081,371.51877946452475,3.5219099756580707,-0.4463127398658152,-0.20184167309073092,-0.2801017666817383,361.9523774333808
558.668,369.82382672684895,3.9364849718408768,-0.35306617913213917,-0.24438774258608653,-0.2576147439869556,358.3708175352188
562.251,371.47920444469906,3.09909881998424,-0.2527256703942968,-0.2867299926951066,-0.2549734713181295,357.43063606953865
565.838,373.27014170583243,2.608917583344519,-0.3178453804277417,-0.18619359504628324,-0.37042071951708627,362.80304244302874
569.425,373.92049864519095,3.509472780902518,-0.322976010765231,-0.3381536114949445,-0.3742894981026451,359.6300618738223
573.012,374.6753767330422,3.8758924225039433,-0.29988523573930703,-0.28040452361669094,-0.28614579821807506,360.8665097333786
576.6,373.6895567502381,3.2524272666981733,-0.4036745171899219,-0.2270857452631382,-0.3314054082306776,362.61921391121916
580.187,372.0462336178146,3.5600941980907845,-0.3054562656249773,-0.2456125974693501,-0.39050559820131625,360.51886517994325
583.774,372.8409206028592,3.9071763864092315,-0.21423230912039246,-0.31338718770646784,-0.4397350456283085,363.7736355351225
587.364,374.3648091010914,3.780602082822311,-0.24451320461823148,-0.31050612357027846,-0.3869034376725013,367.4809871124789
590.949,375.42078082429623,2.5821801058304024,-0.4056384298851074,-0.2622309806638097,-0.30838772360067024,367.57251136001906
594.534,376.14584935556894,3.135211096391408,-0.4342346655231124,-0.2604105732870228,-0.3372826969457754,367.3556854049849
598.121,374.8488386595613,3.879379979224199,-0.2795977669868125,-0.34505276976296023,-0.2584746877748989,367.93252867095845
601.704,374.2778773899235,3.573751559439897,-0.24468979650250647,-0.39244631575684524,-0.258832132516819,361.6894585251806
605.289,375.0289571639211,3.312519879608864,-0.35435176184672706,-0.35869132297583084,-0.25766448076763476,366.5422909862035
608.876,374.0844753810947,3.273926881722446,-0.3323702472904895,-0.27400058171553526,-0.26807997355307966,361.54936892997944
612.462,372.68177916675853,3.4102954385282347,-0.34034255760168264,-0.3257624519826095,-0.2734104824897566,366.27934314662065
616.052,372.5306913902426,3.2566728463390002,-0.33670997244310175,-0.20487226646825646,-0.3398210722755633,363.2625609241194
619.642,373.9048607148148,3.445619924282771,-0.1603155220218106,-0.12117142900461494,-0.36445066046872576,361.1418539319189
623.229,375.21192378691177,3.397062085648882,-0.2728255069663444,-0.31222123330212526,-0.322415138825396,361.4173870530341
626.817,375.81906643984905,3.61338946473271,-0.21579066171782946,-0.26220005789204315,-0.3659973322823628,360.2086721774378
630.4,373.98484888917125,3.237866075175987,-0.31474026742471495,-0.34745338486981575,-0.29481621150519566,364.3330029009767
633.985,372.23253406107983,2.770694024942755,-0.07030144082013319,-0.2889567805296581,-0.2794608919311463,361.2845291879201
637.572,373.2130585757231,3.1137414801590606,-0.28639908724057606,-0.2192495623364946,-0.3626924325775936,364.665302408306
641.158,374.5359323512661,3.3802158163196934,-0.20688808874657194,-0.2694986922923782,-0.35045736557063667,366.91418256433275
644.75,375.16308272705567,3.1459606508250384,-0.07427880831085305,-0.3278347390673534,-0.395369252773567,367.8156556571194
648.339,376.0398198925518,3.46178552037063,-0.29029848046021267,-0.25443160200029324,-0.23536934273956728,359.4774765714462
651.925,375.99537836618106,3.099184937204721,-0.3122199793254632,-0.24812758932341167,-0.20992066411514054,362.2041865092659
655.517,374.56073781965426,3.6285663854237917,-0.3970505733718552,-0.33225690006381264,-0.33073638574697406,363.06321544225557
659.105,375.1682750314436,3.446088927773428,-0.155803026861997,-0.3291564878417782,-0.3332743174578537,361.458615510932
662.691,375.78397414524414,3.158835630370779,-0.32956191762472,-0.3478204329457664,-0.2574064480693801,362.7404887123058
666.273,375.6426091140518,3.326203385795186,-0.3243092713284886,-0.3486003617065187,-0.2825539534044393,367.0560262689456
669.865,374.94835886042915,3.341533864011826,-0.2751940110276784,-0.3407910933580977,-0.3100424020635348,370.80432073059154
673.453,374.74290251934417,2.7242415038819665,-0.2575719889272678,-0.33812531234158627,-0.23897061041486825,368.20218189360395
677.04,375.01502809686355,3.4645818561781843,-0.2872179438882305,-0.38763226688072433,-0.2862618304457982,360.2457902776957
680.63,374.2678064805072,2.5049325523975585,-0.30601492698218247,-0.40364125243836146,-0.32724853174816804,360.0570831298094
684.215,374.3536663938901,3.658371895043317,-0.3347869819637609,-0.258346082319912,-0.28440774583448875,366.57272824356596
687.8,374.15887836541543,3.5757675203504884,-0.3456521218974202,-0.1728909797311152,-0.28191478074734166,364.196895893501
691.381,374.0536583847894,3.8206278456369818,-0.34188339628141867,-0.22136558357169858,-0.2128512588882567,365.13793474853094
694.968,375.9251708937452,3.0404374515608814,-0.1614886834265307,-0.2175629398080355,-0.2443978608036132,365.34974050041336
698.547,375.6644791701265,2.947233287011447,-0.1844416786138704,-0.30010310964555365,-0.2873429920846972,362.98258981319805
702.136,375.24413219852244,2.9217541312327335,-0.24859488641024877,-0.25320172356077925,-0.37979558376117833,367.8231658568269
705.723,374.7883961758945,2.887426935401115,-0.3313070091032225,-0.16426175146735317,-0.39906789184204006,363.6163733379422
709.303,372.9988405598445,2.6091239582607906,-0.300991378895471,-0.288552906538327,-0.31842061977863895,361.35071287459976
712.885,371.89501169366775,3.8152447753462146,-0.1716236494544435,-0.28178083507075175,-0.26791543659650224,356.7027802748349
716.469,371.73831284515325,3.2916923773266675,-0.3197682942136037,-0.32661385791463216,-0.31179093817689707,359.83708085935973
720.049,373.2928705453568,3.247407596205074,-0.19873479325326626,-0.31535159668821167,-0.2798879447921644,366.0617898875135
723.638,375.23884663344336,2.8004727520332997,-0.08076499447186627,-0.2923060525925344,-0.3529513656939995,366.4227421753034
727.227,374.83573065259276,2.854440080807066,-0.31154007766848485,-0.3812391657082068,-0.3776286055938986,361.93776453400795
730.819,373.17285875957907,2.8568593620727865,-0.3091552376903304,-0.3553536608616923,-0.3046898206851694,362.1135666248936
734.403,373.2000527992047,3.0437077727932196,-0.2833753947187255,-0.2699964103425685,-0.23742992279580438,360.29153041778983
737.989,373.9637625880456,3.6129068834821205,-0.21449948715900755,-0.2970462069848451,-0.269650497290041,364.0300049797413
741.57,375.32784338175617,3.4956738229940867,-0.30226775186267907,-0.30931417870707917,-0.2738716875458102,361.63097574848786
745.15,375.8816075788147,3.2530130443384593,-0.1855964920162595,-0.3015062197155082,-0.2985955145992012,360.6512874754298
748.736,374.3217169669162,2.970635661514405,-0.24598141233589424,-0.23104547284042684,-0.3101731297760948,365.2437242689329
752.324,375.7244353723623,2.868541515226986,-0.31386086829699683,-0.4144463611096194,-0.2613598196940082,370.7989906828044
755.915,375.7195688028572,3.108968342359797,-0.3293780282106214,-0.30780251949811466,-0.3098740820407813,369.9289220869745
759.508,374.3742962182461,3.461218776852892,-0.4272357674625098,-0.22705574143068966,-0.30078874995186067,363.13697538943035
763.1,373.7305036566921,2.795020907470108,-0.2366932924306381,-0.1581339356239021,-0.3347574173208646,362.99471478401097
766.695,372.9018685815574,3.0364823074675775,-0.3172136514655492,-0.30650056758466676,-0.3088363860318359,366.0026293841726
770.293,372.9333283527304,3.312498513486823,-0.22590778016068144,-0.24615642906277624,-0.32374027010502937,370.08557184746377
773.887,373.24759616787276,3.578554692814217,-0.37322507374608127,-0.27911042596092067,-0.3253025739103889,366.0098133716892
777.47,373.8405609927172,3.1662765124433676,-0.1151552759275514,-0.3371075960148715,-0.3495646351334824,360.60092386201893
781.051,375.19104606143327,3.194861448488549,-0.45336269647572736,-0.23493595436068843,-0.27252693437821923,365.83187709426073
784.632,375.5314488559614,3.9234380827815896,-0.33774551309420997,-0.3069624503862783,-0.18148151088141562,365.9233597086821
788.213,374.37480188981783,3.4646989198237725,-0.18705158237595312,-0.34784504648929127,-0.26213015347973206,365.49094539106136
791.804,374.867158459466,3.0625461824450766,-0.2678728203230587,-0.38335546490500116,-0.33370700121127694,364.3016949182893
795.395,375.1019724232262,2.7644981401550233,-0.2841627061575639,-0.3814835818897566,-0.32301545092804906,362.9099569163064
798.99,375.47367991925535,3.1225285098831588,-0.2451652819618847,-0.22448058305278595,-0.3499519781993098,366.5702854221839
802.576,374.8939184513023,3.20769286048929,-0.32867997026785123,-0.21298056134707266,-0.3127602916256226,368.30784630879464
806.168,375.22416126860645,2.3226910087349317,-0.2441619998734817,-0.29900023921280544,-0.2760905898932124,370.19741991036295
809.76,375.4773349945435,2.91071830513319,-0.15880668280550803,-0.33903064705428854,-0.2524773634875222,368.4189966521861
813.353,374.93116954025095,2.8945566609998443,-0.41055036772373876,-0.321124274616555,-0.2684037635553508,370.8915225075692
816.939,374.92338979249644,3.054548688679897,-0.2241921547356156,-0.33579322122144484,-0.27150200486026876,366.810366535851
820.522,374.2225834030661,2.3655935443816807,-0.2000411255598031,-0.26525323835397313,-0.19723666247193733,367.2689422491237
824.108,372.1599148807408,2.8560393987611086,-0.2066349168308278,-0.3005342270660868,-0.26394809824544835,362.5599835424258
827.694,371.43845034272584,3.2815322585614295,-0.22377389490805735,-0.2217883645672134,-0.2984742203465346,368.2908125248303
831.286,371.5766665921938,3.0789239362994736,-0.3685757449276824,-0.17998361532144208,-0.3288423753351904,363.1957374359906
834.872,372.3189795630788,2.827157917341153,-0.2837193808079871,-0.25054937275490047,-0.33408336859803767,363.5089034872518
838.458,372.8973158506581,3.6287801018869286,-0.39665672013425385,-0.34078473926158254,-0.30222217550951097,367.5474255750483
842.044,372.55122095789056,4.1554439324522185,-0.3300071014761717,-0.33414690348922804,-0.2697166894898124,364.4279567172284
845.629,371.4611590131194,3.3985456797134304,-0.18862071363748006,-0.260553707597439,-0.24545712399985464,357.5700089591574
849.214,373.06632072319366,2.839995128396329,-0.1326013651965049,-0.2722078456844352,-0.23950314151650015,367.4666744118333
852.795,375.362486501216,3.438519056821892,-0.25060407109934385,-0.2966367606165093,-0.2846841164856919,367.40349611760684
