Cexc_srf,2.6595e-17
Bexc_srf,1.7309e-16
Csrf_cyt,1.7992e-16
Bsrf_cyt,0.0000e+00
Ccyt_chp,-4.0261e-16
Bcyt_chp,-0.0000e+00
Cchp_pyr,-4.0176e-16
Bchp_pyr,6.0144e-16
hyd_exc,6.1751e-13
dehyd_exc,6.1752e-13
hyd_srf,2.6252e-14
dehyd_srf,2.6405e-14
hyd_cyt,9.7966e-14
dehyd_cyt,9.7383e-14
hyd_chp,1.0528e-18
dehyd_chp,1.9028e-18
hyd_pyr,7.1941e-14
dehyd_pyr,7.2543e-14
PS_rate,1.9968e-16
Cup_cyt,1.7992e-16
Bup_cyt,1.9760e-17
Bup_chp,6.0229e-16
