CO2_exc,2.6428e-08
Bic_exc,2.2336e-06
CO2_srf,2.6252e-08
Bic_srf,2.2316e-06
CO2_cyt,2.6229e-08
Bic_cyt,3.8755e-07
CO2_chp,3.4281e-08
Bic_chp,6.8254e-06
CO2_pyr,6.1066e-08
Bic_pyr,6.7831e-06
