time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,cyt_CO2
5875.044,21.92542331476844,2549.9779491793474,364.5587369110436,2.1454124526705665e-18,1.9528941606863644e-19,1.95012303660193e-18,20.637417537057
5878.6269999999995,21.867688448459486,2549.9680774356825,364.62634352101736,2.163787520528042e-18,1.8740479136701844e-19,1.9763827291610232e-18,20.562338823666494
5882.206,21.810119245255226,2549.9573315938524,364.69465856605194,2.1826633538515812e-18,1.8027512072900698e-19,2.0023882331225746e-18,20.487593658368507
5885.785,21.752721320086394,2549.945688594162,364.7636994909106,2.2020137287493642e-18,1.7387479003787965e-19,2.0281389387114844e-18,20.413188058834443
5889.37,21.695500346202415,2549.933125545805,364.83348351315175,2.2218098837476073e-18,1.6817517242926575e-19,2.0536347113183415e-18,20.33912778721976
5892.951999999999,21.63846205354058,2549.9196197426913,364.9040276089275,2.2420204970565667e-18,1.6314459137395997e-19,2.078875905682607e-18,20.26541833916551
5896.536,21.581612227077283,2549.9051486788535,364.97534849922897,2.2626116663527143e-18,1.5874828636498648e-19,2.103863379987728e-18,20.19206493284015
5900.116999999999,21.524956705160974,2549.8896900634113,365.04746263658694,2.2835468910494197e-18,1.549483811821965e-19,2.1285985098672228e-18,20.1190724980218
5903.704000000001,21.46850138044423,2549.873221814618,365.12038621009754,2.3047870570434203e-18,1.5170385621896695e-19,2.1530832008244536e-18,20.0464456688274
5907.289000000001,21.412252199059903,2549.855722067024,365.19413513907557,2.326290423920118e-18,1.4897052237168333e-19,2.177319901548435e-18,19.9741887740941
5910.87,21.356215159825105,2549.8371691778775,365.2687250674565,2.348012614596237e-18,1.4670099749123387e-19,2.201311617105003e-18,19.90230582787083
5914.454000000001,21.30039631347294,2549.8175417327384,365.3441713589481,2.369906655214507e-18,1.4484474109888685e-19,2.2250619141156204e-18,19.83080052522956
5918.045999999999,21.244795689131216,2549.7968573067865,365.4204564092419,2.3919229831780503e-18,1.4334462700382624e-19,2.248578356174224e-18,19.759667899740112
5921.63,21.18941754757678,2549.7751070505756,365.4975848070072,2.4141087668641822e-18,1.4226287421783153e-19,2.2718458926463507e-18,19.688922152733753
5925.226,21.134266103545492,2549.7522828918136,365.57556040980035,2.4364430068205347e-18,1.4157910600397498e-19,2.29486390081656e-18,19.618567910233757
5928.819,21.079345523487735,2549.7283775390797,365.6543863425923,2.4589045613357375e-18,1.412726946532716e-19,2.3176318666824655e-18,19.548609678175783
5932.411,21.02465992338328,2549.7033844842626,365.73406499751326,2.481472212778573e-18,1.4132283405976648e-19,2.3401493787188066e-18,19.479051844341384
5936.0,20.97021336661477,2549.6772980037404,365.8145980348046,2.5041247348612002e-18,1.417086135114235e-19,2.3624161213497768e-18,19.409898680542852
5939.585999999999,20.916009861899354,2549.650113158299,365.8959863849606,2.5268409607055305e-18,1.424090925679987e-19,2.3844318681375317e-18,19.341154345053663
5943.1759999999995,20.862053361277454,2549.6218257918413,365.97823025204076,2.5495998515912708e-18,1.4340337689583763e-19,2.4061964746954327e-18,19.272822885277883
5946.776,20.808347758157733,2549.592432528874,366.0613291181281,2.5723805662634334e-18,1.4467069492894995e-19,2.427709871334483e-18,19.204908240651953
5950.368,20.754896885416837,2549.561930770829,366.1452817489137,2.5951625306771016e-18,1.4619047522515342e-19,2.4489720554519485e-18,19.137414245771552
5953.95,20.701704513552656,2549.53031869123,366.2300862003766,2.6179255080570035e-18,1.4794242438593104e-19,2.4699830836710725e-18,19.07034463373639
5957.531,20.648774348889386,2549.4975952297377,366.3157398265323,2.6406496691500653e-18,1.4990660540892502e-19,2.49074306374114e-18,19.003703039705044
5961.121,20.59611003183285,2549.4637600851047,366.4022392882219,2.66331566254938e-18,1.520635163423178e-19,2.5112521462070617e-18,18.937493004652328
5964.6990000000005,20.543715135174125,2549.4288137070807,366.4895805629045,2.6859046849691717e-18,1.5439416911120069e-19,2.5315105158579707e-18,18.871717979320874
5968.281,20.491593162439777,2549.392757287296,366.5777589554239,2.7083985513521904e-18,1.568801683882151e-19,2.5515183829639753e-18,18.80638132835929
5971.861,20.439747546286654,2549.3555927491584,366.66676910971466,2.730779764692193e-18,1.5950379038172435e-19,2.571275974310468e-18,18.74148633463854
5975.446,20.38818164693942,2549.3173227368093,366.7566050214107,2.7530315854565857e-18,1.6224806141747522e-19,2.5907835240391102e-18,18.677036203738783
5979.031,20.33689875066881,2549.27795060317,366.8472600513204,2.775138100495869e-18,1.650968361911887e-19,2.610041264304681e-18,18.613034068598537
5982.6269999999995,20.285902068250717,2549.23748039762,366.9387269392886,2.7970842913290695e-18,1.6803487553895287e-19,2.629049415790117e-18,18.54948299423833
5986.227,20.235194733441826,2549.1959168530248,367.03099781869275,2.818856101696423e-18,1.7104792362940405e-19,2.6478081780670193e-18,18.486385982602958
5989.819,20.18477980141082,2549.1532653726613,367.124064231087,2.8404405042733656e-18,1.741227844290057e-19,2.6663177198443598e-18,18.42374597743321
5993.409000000001,20.134660247159633,2549.109532016768,367.21791714123214,2.8618255664423998e-18,1.7724739734927504e-19,2.684578169093124e-18,18.361565869209493
5996.995,20.08483896393086,2549.064723488766,367.3125469524627,2.88300051506809e-18,1.8041091201829316e-19,2.702589603049797e-18,18.299848500161698
6000.585,20.03531876159697,2549.0188471212305,367.4079435223322,2.9039558002387475e-18,1.8360376213920498e-19,2.7203520380995425e-18,18.238596669340325
6004.169,19.986102488291824,2548.971909990506,367.5040969263616,2.9246831579117144e-18,1.8681780828087688e-19,2.7378653496308377e-18,18.177813307181918
6007.749,19.937192945369894,2548.9239194910965,367.6009969686928,2.9451756714040734e-18,1.9004636242229425e-19,2.7551293089817795e-18,18.11750136606621
6011.329000000001,19.88859288779773,2548.874883308306,367.698633209056,2.965425657332692e-18,1.932816815121837e-19,2.7721439758205082e-18,18.057663561550502
6014.92,19.84030502454505,2548.824809390831,367.7969949897832,2.9854261365774868e-18,1.96516712799032e-19,2.7889094237784546e-18,17.99830255397284
6018.509,19.792332018970846,2548.773705923386,367.896071462803,3.005170836571661e-18,1.9974509676937804e-19,2.8054257398022832e-18,17.939420949266214
6022.098000000001,19.74467648920036,2548.7215812994064,367.99585161655295,3.0246541911500325e-18,2.0296116740913755e-19,2.8216930237408946e-18,17.881021299608236
6025.691999999999,19.69734100848828,2548.6684440939252,368.09632430274587,3.043871337954574e-18,2.0615994978251395e-19,2.83771138817206e-18,17.823106103898905
6029.286,19.65032810556462,2548.6143030366643,368.1974782629302,3.0628181134025115e-18,2.0933715493054706e-19,2.8534809584719645e-18,17.7656778080605
6032.866999999999,19.603640264958926,2548.5591669854184,368.29930215478214,3.0814910452280846e-18,2.1248917209713032e-19,2.8690018731309543e-18,17.708738805153285
6036.456999999999,19.557279927299458,2548.5030448997886,368.40178457807133,3.0998873426144666e-18,2.1561305829674474e-19,2.884274284317722e-18,17.652291435302033
6040.045999999999,19.511249489583793,2548.445945815329,368.50491410024637,3.118004883938279e-18,2.1870652524459503e-19,2.8992983586936838e-18,17.596337985428775
6043.63,19.465551305417655,2548.3878788181605,368.6086792815811,3.135842202154136e-18,2.217679236754029e-19,2.914074278478733e-18,17.54088068878771
6047.215,19.420187685219,2548.32885302011,368.7130686998307,3.1533984678524113e-18,2.247962250835653e-19,2.928602242768846e-18,17.485921724299054
6050.8009999999995,19.375160896384557,2548.268877534428,368.8180709743471,3.1706734700279273e-18,2.277910009223809e-19,2.942882469105547e-18,17.431463215679
6054.385,19.330473163416567,2548.2079614521413,368.92367478960176,3.1876675946029108e-18,2.307523993064269e-19,2.9569151952964843e-18,17.377507230363985
6057.979,19.28612666800861,2548.146113819064,369.0298689180866,3.204381800751701e-18,2.3368111926645444e-19,2.9707006814852467e-18,17.32405577822949
6061.571999999999,19.242123549089136,2548.0833436135263,369.1366422425437,3.2208175950797133e-18,2.365783826113306e-19,2.9842392124683828e-18,17.271110810103217
6065.166,19.198465902822935,2548.01965972483,369.2439837775062,3.236977003713386e-18,2.394459034571856e-19,2.9975311002562e-18,17.218674216075218
6068.765,19.155155782570088,2547.955070932477,369.35188269011195,3.2528625423623622e-18,2.422858554882756e-19,3.010576686874087e-18,17.16674782360667
6072.357,19.112195198803718,2547.8895858861765,369.46032832017903,3.268477184418693e-18,2.4510083701910776e-19,3.023376347399585e-18,17.115333395441684
6075.956999999999,19.06958611898726,2547.823213086657,369.5693101995151,3.2838243271613894e-18,2.4789383393060416e-19,3.0359304932307845e-18,17.064432627325914
6079.559,19.02733046741242,2547.7559608672996,369.67881807044756,3.298907756135969e-18,2.506681805548304e-19,3.048239575581139e-18,17.014047145536253
6083.151999999999,18.985430124999247,2547.6878373766062,369.7888419035537,3.3137316077525425e-18,2.534275185531412e-19,3.0603040891994012e-18,16.964178504224012
6086.75,18.94388692644255,2547.618850581998,369.89937189671883,3.328300330165744e-18,2.561757523610283e-19,3.072124577804716e-18,16.914828178971582
6090.346,18.902702659061124,2547.549008260886,370.0103984852126,3.3426186425018196e-18,2.589170037544516e-19,3.0837016387473682e-18,16.86599756256336
6093.938,18.861879061568064,2547.478317992933,370.12191235065814,3.35669149249866e-18,2.61655564589583e-19,3.0950359279090767e-18,16.81768796051955
6097.525,18.821417822764065,2547.406787153501,370.2339044288943,3.3705240623795086e-18,2.643959057411129e-19,3.1061281566383955e-18,16.76990059181353
6101.1140000000005,18.781320580156162,2547.334422908278,370.34636591672484,3.3841217415654416e-18,2.6714264741623576e-19,3.116979094149206e-18,16.7226365859065
6104.698,18.741588918504736,2547.2612322090918,370.45928827756256,3.3974900993418625e-18,2.6990052943589676e-19,3.1275895699059652e-18,16.675896979719024
6108.2880000000005,18.70222436830172,2547.1872217908876,370.5726632459698,3.4106348575730183e-18,2.7267438158904087e-19,3.1379604759839773e-18,16.629682714550405
6111.88,18.663228404183528,2547.112398169869,370.68648283110707,3.4235618635575317e-18,2.7546909416457295e-19,3.148092769392959e-18,16.58399463295691
6115.48,18.624602443282193,2547.036767642779,370.80073931909834,3.436277063116565e-18,2.7828958876432793e-19,3.157987474352237e-18,16.53883347560022
6119.069,18.586347843518798,2546.9603362873117,370.9154252743288,3.448786474004534e-18,2.8114078949856494e-19,3.1676456845059693e-18,16.494199878077776
6122.664000000001,18.54846590184332,2546.8831099636227,371.0305335396934,3.461096159730787e-18,2.8402759466394645e-19,3.1770685650668408e-18,16.450094367746733
6126.254,18.510957852425385,2546.8050943169246,371.14605723580974,3.473212203878267e-18,2.869548490013392e-19,3.186257354876927e-18,16.406517360553607
6129.8330000000005,18.47382486480056,2546.726294781133,371.26198975922557,3.485140685003189e-18,2.8992731662867924e-19,3.1952133683745094e-18,16.363469157881504
6133.431,18.437068041976968,2546.6467165835475,371.3783247796349,3.496887652197326e-18,2.929496547413268e-19,3.203937997455999e-18,16.32094994342701
6137.016,18.400688418507325,2546.5663647505144,371.49505623613754,3.508459101391744e-18,2.960263881695858e-19,3.2124327132221577e-18,16.278959780118868
6140.616,18.364686958531387,2546.4852441140665,371.6121783325615,3.51986095247817e-18,2.991618848797848e-19,3.2206990675983852e-18,16.23749860709029
6144.21,18.329064553794158,2546.403359319483,371.72968553188235,3.531099027321217e-18,3.023603325023351e-19,3.228738694818882e-18,16.196566236716897
6147.811,18.293822021645084,2546.320714833747,371.8475725497675,3.542179028731354e-18,3.056257159662467e-19,3.236553312765107e-18,16.15616235173191
6151.395,18.258960103023643,2546.237314954858,371.9658343472777,3.5531065204659e-18,3.089617963167484e-19,3.2441447241491514e-18,16.116286502430142
6154.978,18.224479460436648,2546.1531638219667,372.08446612275606,3.563886908321143e-18,3.1237209078796815e-19,3.251514817533175e-18,16.07693810397199
6158.566999999999,18.19038067593278,2546.0682654262837,372.2034633029429,3.5745254223768515e-18,3.1585985420058656e-19,3.2586655681762646e-18,16.03811643379865
6162.143,18.156664249079522,2545.9826236227373,372.322821533343,3.5850271004508164e-18,3.194280617500815e-19,3.265599038700735e-18,15.999820629168969
6165.731,18.12333059500612,2545.896242141819,372.4425366683339,3.595396772818772e-18,3.2307939328233883e-19,3.2723173795364345e-18,15.962049684908946
6169.316999999999,18.090380042479836,2545.809124601926,372.56260476075335,3.605639048252098e-18,3.268162190944626e-19,3.2788228291576358e-18,15.924802451331544
6172.91,18.057812832022226,2545.7212745221195,372.68302205101753,3.6157583014226296e-18,3.306405873181745e-19,3.2851177141044554e-18,15.8880776323388
6176.5019999999995,18.025629114071467,2545.632695335282,372.80378495580635,3.625758661721154e-18,3.3455421293932404e-19,3.29120444878183e-18,15.851873783716947
6180.092,17.993828947197095,2545.543390401597,372.9248900563653,3.6356440023447945e-18,3.385584671417282e-19,3.297085535203066e-18,15.8161893115205
6183.677,17.962412296373163,2545.453363022322,373.0463340864642,3.6454179304358714e-18,3.4265436787310163e-19,3.3027635625627696e-18,15.781022470627512
6187.259,17.931379031315686,2545.362616453786,373.16811392005764,3.6550837782762474e-18,3.4684257163778063e-19,3.308241206638467e-18,15.746371363472216
6190.851,17.90072892489028,2545.271153921577,373.2902265586919,3.6646445955377536e-18,3.511233665170202e-19,3.3135212290207328e-18,15.712233938961152
6194.44,17.870461651595466,2545.1789786348654,373.4126691186985,3.674103142585761e-18,3.554966664133752e-19,3.318606476172386e-18,15.678607991577838
6198.026,17.840576786127084,2545.086093800813,373.53543881821895,3.683461884830032e-18,3.599620065123419e-19,3.3234998783176904e-18,15.645491160680853
6201.613,17.81107380202904,2544.9925026390274,373.65853296410273,3.692722988113501e-18,3.645185399503713e-19,3.328204448163129e-18,15.61288092999947
6205.201,17.781952070435263,2544.8982083960045,373.78194893871995,3.7018883151269645e-18,3.6916503567514626e-19,3.3327232794518186e-18,15.580774627330385
6208.786999999999,17.753210858907757,2544.803214359525,373.90568418672694,3.710959422834456e-18,3.738998774803392e-19,3.3370595453541174e-18,15.54916942443873
6212.371999999999,17.724849330375008,2544.707523872956,374.0297362018284,3.71993756089149e-18,3.7872106419387395e-19,3.3412164966976164e-18,15.518062337165533
