time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,cyt_CO2
4500.369000000001,19.048685063678178,2574.537015901554,342.52927432423627,3.032819309785361e-18,1.2944871845611355e-19,2.903370591329247e-18,17.131083955295964
4503.957,19.016238922360255,2574.469421248946,342.62931511816197,3.0433607898617866e-18,1.3414137985060895e-19,2.909219410011178e-18,17.09477482066238
4507.542,18.984193076140816,2574.4010532312404,342.72972898208695,3.0538340438793377e-18,1.389323453771695e-19,2.9149016985021684e-18,17.058975970006987
4511.124,18.952545518170318,2574.331916028492,342.8305137428065,3.0642382197826627e-18,1.4381682490344725e-19,2.920421394879216e-18,17.023682795482348
4514.704000000001,18.921294138057767,2574.262013948715,342.9316672026956,3.07457237690439e-18,1.4878994862702653e-19,2.925782428277363e-18,16.988890591605493
4518.284000000001,18.890436724502752,2574.1913514297858,343.03318713517996,3.084835484051382e-18,1.5384676822353726e-19,2.930988715827845e-18,16.954594559912245
4521.867,18.85997096798439,2574.1199330413874,343.13507128009655,3.0950264181106473e-18,1.5898225842550707e-19,2.9360441596851407e-18,16.92078981360971
4525.4490000000005,18.829894463502356,2574.047763486995,343.237317338971,3.1051439631891862e-18,1.641913190434456e-19,2.9409526441457407e-18,16.887471382220298
4529.029,18.800204713364607,2573.9748476058753,343.3399229702286,3.115186810299055e-18,1.6946877743769945e-19,2.945718032861355e-18,16.854634216210034
4532.612,18.770899130016815,2573.901190375081,343.4428857843701,3.1251535575970028e-18,1.748093914482342e-19,2.950344166148769e-18,16.822273191594785
4536.194,18.741975038908468,2573.8267969114263,343.5462033391334,3.1350427111852815e-18,1.8020785278681537e-19,2.9548348583984658e-18,16.790383114517876
4539.777,18.7134296813907,2573.7516724734082,343.6498731346694,3.144852686477593e-18,1.856587908939954e-19,2.959193895583597e-18,16.75895872579319
4543.358,18.68526021764101,2573.675822463067,343.7538926087604,3.1545818101312074e-18,1.9115677726043713e-19,2.96342503287077e-18,16.727994705407898
4546.942,18.65746372961004,2573.599252427754,343.85825913210425,3.164228322553304e-18,1.9669633022057774e-19,2.967531992332727e-18,16.69748567697997
4550.53,18.63003722398575,2573.521968061784,343.96297000369856,3.17379038098076e-18,2.0227192021746465e-19,2.9715184607632956e-18,16.66742621216548
4554.123,18.602977635170383,2573.443975207953,344.068022446345,3.1832660631295556e-18,2.078779755347505e-19,2.9753880875948053e-18,16.63781083501111
4557.706,18.576281828265852,2573.365279858894,344.17341360230813,3.192653371407748e-18,2.1350888849001446e-19,2.9791444829177333e-18,16.608634026247472
4561.291,18.549946602063052,2573.285888158253,344.27914052915247,3.201950237682681e-18,2.191590220804623e-19,2.9827912156022195e-18,16.57989022751913
4564.869000000001,18.523968692031055,2573.20580640165,344.38520019578715,3.2111545285906016e-18,2.2482271706997797e-19,2.986331811520624e-18,16.551573845547743
4568.45,18.49834477330213,2573.1250410374223,344.4915894787438,3.220264051373943e-18,2.304942995037839e-19,2.9897697518701587e-18,16.523679256224955
4572.034000000001,18.47307146364858,2573.043598667104,344.5983051587155,3.229276560228655e-18,2.361680886343202e-19,2.993108471594335e-18,16.496200808631805
4575.615,18.448145326447815,2572.9614860456386,344.7053439173817,3.238189763141352e-18,2.4183840523965134e-19,2.996351357901701e-18,16.46913282898215
4579.204000000001,18.423562873632036,2572.8787100812933,344.8127023345431,3.247001329193126e-18,2.474995803130062e-19,2.99950174888012e-18,16.442469624487586
4582.794,18.39932056861913,2572.7952778352565,344.92037688559265,3.255708896304259e-18,2.531459640996117e-19,3.002562932204648e-18,16.416205487141735
4586.383,18.375414829221626,2572.711196520903,345.0283639393439,3.2643100793915907e-18,2.587719354547476e-19,3.005538143936843e-18,16.390334697422244
4589.978,18.351842030530708,2572.626473502699,345.13665975623826,3.272802478907446e-18,2.643719114943564e-19,3.0084305674130892e-18,16.36485152790904
4593.56,18.32859850777231,2572.5411162947453,345.2452604869507,3.281183689726931e-18,2.699403575073648e-19,3.0112433322195655e-18,16.339750246817403
4597.145,18.30568055913289,2572.455132558921,345.35416217141477,3.2894513103478477e-18,2.754717970968797e-19,3.013979513250968e-18,16.31502512144546
4600.726,18.283084448552238,2572.3685301026353,345.46336073828076,3.2976029523654433e-18,2.809608225151002e-19,3.016642129850343e-18,16.29067042153508
4604.309,18.260806408481105,2572.2813168761627,345.5728520048245,3.305636250182021e-18,2.864021051549965e-19,3.0192341450270246e-18,16.266680422546063
4607.889,18.238842642601746,2572.193500969546,345.6826316773203,3.3135488709096502e-18,2.9179040616009756e-19,3.0217584647495527e-18,16.243049408843675
4611.47,18.217189328509228,2572.1050906090727,345.79269535188627,3.321338524422471e-18,2.971205871118702e-19,3.024217937310601e-18,16.21977167679942
4615.053,18.195842620352106,2572.016094153299,345.9030385158171,3.329002973513466e-18,3.0238762075293283e-19,3.026615352760533e-18,16.196841537805817
4618.641,18.174798651430834,2571.926520088632,346.01365654940514,3.336540044109419e-18,3.075866017029805e-19,3.0289534424064388e-18,16.1742533212057
4622.24,18.154053536752574,2571.836377024456,346.12454472825965,3.3439476354960193e-18,3.127127571226636e-19,3.031234878373356e-18,16.152001377136827
4625.835999999999,18.13360337554145,2571.745673687802,346.23569822612444,3.3512237305044636e-18,3.177614572801372e-19,3.033462273224326e-18,16.130080079293066
4629.435,18.113444253703086,2571.654418917569,346.3471121181964,3.358366405609798e-18,3.2272822597369428e-19,3.0356381796361037e-18,16.108483827603134
4633.029,18.093572246242825,2571.562621658287,346.45878138493873,3.3653738408906086e-18,3.276087507634247e-19,3.0377650901271838e-18,16.08720705082844
4636.62,18.073983419636914,2571.470290953442,346.57070091638934,3.372244329799594e-18,3.323988929646244e-19,3.0398454368349697e-18,16.066244209081443
4640.22,18.054673834156297,2571.3774359383565,346.68286551695525,3.378976288693983e-18,3.3709469735509587e-19,3.041881591338886e-18,16.045589796266277
4643.815,18.0356395461426,2571.284065832644,346.79526991068144,3.3855682660753517e-18,3.416924015489431e-19,3.0438758645264086e-18,16.025238342443217
4647.402,18.016876610236267,2571.190189932245,346.90790874698695,3.3920189514881918e-18,3.4618844498924557e-19,3.0458305064989456e-18,16.00518441611898
4650.988,17.99838108155672,2571.095817601062,347.02077660684944,3.3983271840276735e-18,3.505794775129431e-19,3.0477477065147303e-18,15.985422626464606
4654.575,17.980149017834776,2571.0009582622106,347.1338680094229,3.40449196040755e-18,3.548623674416518e-19,3.049629592965898e-18,15.965947625463011
4658.167,17.962176481497345,2570.9056213888994,347.2471774190713,3.4105124425404904e-18,3.590342091533123e-19,3.0514782333871784e-18,15.94675410998794
4661.765,17.944459541704997,2570.809816494971,347.3606992527922,3.4163879645842166e-18,3.6309233009066186e-19,3.053295634493555e-18,15.927836823816675
4665.357,17.926994276342608,2570.7135531251156,347.47442788801027,3.4221180394087145e-18,3.670342971640417e-19,3.055083742244673e-18,15.90919055957812
4668.9490000000005,17.90977677396367,2570.6168408447925,347.58835767071224,3.427702364441338e-18,3.7085792250757684e-19,3.0568444419337607e-18,15.890810160638404
4672.542,17.892803135688897,2570.5196892298836,347.7024829238955,3.4331408268488834e-18,3.745612685498714e-19,3.0585795582990123e-18,15.872690522925904
4676.134,17.876069477059772,2570.4221078561077,347.81679795630066,3.4384335080178932e-18,3.781426523622874e-19,3.060290855655606e-18,15.854826596697603
4679.728,17.859571929847657,2570.324106288227,347.93129707139326,3.443580687297107e-18,3.816006492503698e-19,3.0619800380467377e-18,15.837213388248454
4683.321,17.843306643819407,2570.225694069086,348.0459745765631,3.4485828449685264e-18,3.8493409555637297e-19,3.0636487494121535e-18,15.819845961565665
4686.920999999999,17.8272697884601,2570.126880708505,348.16082479250343,3.4534406644165934e-18,3.8814209064364163e-19,3.0652985737729516e-18,15.802719439929394
4690.514,17.811457554653842,2570.0276756720814,348.27584206273303,3.4581550334681444e-18,3.9122399803656365e-19,3.0669310354315802e-18,15.785829007461441
