,O2,CO2,45CO2,47CO2,49CO2,O2_Ar
1301.673,372.81962950072517,2.420773598917647,-0.1933495776511196,-0.07568565549611221,-0.06579174711124515,369.9872776857623
1305.272,373.0152982288845,2.572539874975236,-0.2712254211962788,-0.12185052583108041,-0.20618868047830588,371.2633942303822
1308.867,374.33316954440437,3.0700626461673184,-0.21601911004721133,-0.10370541513230136,-0.23671945861393393,369.0786828222989
1312.462,374.25163783708075,3.1103243325442422,-0.18851458066168048,-0.22247553590302488,-0.24503522034907377,365.84138243114995
1316.046,373.25610901843976,2.9409700742788973,-0.2306475110176175,-0.17601169583842224,-0.2905061453194629,360.46875401183416
1319.631,373.4178969978431,2.685647444556761,-0.2447702162913651,-0.2491382758264074,-0.21951769619217043,365.08235739148483
1323.225,374.2975803791561,2.4383692145493145,-0.046317435759408165,-0.17214177313906984,-0.1686500867051012,372.216958323825
1326.816,375.00796422036905,2.011386815740403,-0.05029949073640285,-0.08295006137937382,-0.17229674982534532,365.96684716289116
1330.409,374.9513038865069,3.3913842334632878,-0.09999691393761763,-0.11140364547373488,-0.21909995249859987,364.3051725312971
1334.003,374.04653495775614,3.5136539692864592,-0.04976158902192004,-0.12299087961931641,-0.16359069920313044,367.76646330883426
1337.584,374.2245206924323,2.7461722478144197,-0.035352048055196074,-0.23921467523082687,-0.17506543046606307,362.9852342643006
1341.168,373.6226414294881,3.45944728598853,-0.09862213790116589,-0.10152659294045928,-0.2363631144438365,364.39572169043555
1344.756,373.4564551616666,2.5081673951703674,-0.13067550707325978,-0.13304831874898934,-0.09334819428894424,362.01694011986086
1348.341,374.1074845001953,3.020835768164054,-0.22959023705430395,-0.07269438546521077,-0.1965234494953651,361.6356000330271
1351.934,373.78563685781575,2.9973728974201403,-0.14391270768550568,-0.15383298987397406,-0.16423657708325792,365.11084081805313
1355.526,374.22693518251936,2.465753302331556,-0.16081275907824694,-0.08928658772365113,-0.1964079109365402,367.3866378288893
1359.11,373.9868845570136,2.173614854586394,-0.22281855848358356,-0.05656977874734639,-0.2365212851522464,369.39270072463137
1362.694,374.3805404634552,2.1648075157543225,-0.2881745837915683,-0.22633588786006847,-0.212238332072339,371.07424608449367
1366.282,374.45864053603776,2.6180550738785064,-0.16193989561724015,-0.04505875331269238,-0.17846579057452608,368.8002174060313
1369.871,374.7031974789604,2.6926584730991165,-0.24221302820747811,-0.1862669387838834,-0.20921775187291988,366.9054825301203
1373.457,374.8506621686184,3.080383114847136,-0.05194587953700199,-0.225482237571603,-0.24286068602251273,361.31466897061784
1377.049,373.5942785904913,3.6752628100911604,-0.3519349469868092,-0.07417577073779816,-0.27196739049123086,360.07551191268516
1380.637,372.95721999253743,3.7162993616552895,-0.23409722855259188,-0.16495114360719854,-0.25441817161491137,368.1232133681184
1384.218,374.69671494945686,3.339489084069947,-0.0360401993015341,-0.31248291056975885,-0.17093491029396457,369.9998590864018
1387.801,376.02830605277313,2.760419447226356,-0.17998551293503048,-0.17622053485186281,-0.19579703218375324,371.4776743992979
1391.383,374.7709840888331,3.3933799953074195,0.02638899596949329,-0.03451304525719229,-0.18621536126237678,370.50395471886804
1394.97,374.5688762619793,3.627494558624831,-0.18831768379766042,-0.23586693322528668,-0.09437004155575623,368.47669435592957
1398.561,374.9084238209654,3.058564575177938,-0.18588797920751884,-0.15949087561900688,-0.05822199673250214,364.13422313241506
1402.154,372.98947727633094,3.3288599847368103,-0.05707016255449899,-0.1770081040495492,-0.19696283555240432,370.87696157671587
1405.746,373.2259387035961,3.201584978484027,-0.176083474500989,-0.24377643202757987,-0.1820717700146764,370.240118908846
1409.332,373.60057319408673,3.3656233569716067,0.02319824966977163,-0.282348281193926,-0.14237532737725156,362.9808735729114
1412.925,373.47390722039523,2.696005063145323,-0.2931959628644184,-0.07095953170202338,-0.1712523511699411,368.2067823731799
1416.516,372.7042680304137,3.1761756114396693,-0.31697444613860154,-0.16174624325414325,-0.20954834918527837,371.9172092533089
1420.104,372.7659764256157,2.5102457475870668,-0.21273552807591017,-0.10714081782043941,-0.2073236069541803,365.85226665545963
1423.699,374.480485825054,2.6249509549798615,-0.2785656058452329,-0.23583926363719498,-0.1765032721403344,369.6336789760215
1427.288,375.1132169697254,3.1240319253229707,-0.07446775563199402,-0.20114911154741694,-0.15868472405231931,372.12250326901295
1430.888,375.18183818782956,3.386850566289628,-0.2315942874828801,-0.13111033462287244,-0.09046090617972306,371.0487387402393
1434.485,374.1055022037516,3.432651526667168,-0.07819996758125766,-0.15717845700643565,-0.16798821398461522,368.1162265596302
1438.081,373.76063816017523,2.880634497615967,-0.18763622568127497,-0.1609395377383655,-0.1424755172418539,365.8932872882957
1441.672,374.0033967484934,2.4364196648920267,-0.17026144715671426,-0.13620896364916082,-0.17948840822862275,364.43298284136085
1445.261,372.835228488084,3.121890586404798,-0.11799000805470407,-0.11889801747066019,-0.18376589330210139,365.07278104563085
1448.848,373.14597086581983,2.954248452602398,-0.09006486157250009,-0.1701234209178843,-0.2660157927562187,368.4059665525286
1452.44,373.2584287275797,3.227253756161471,-0.13896394341257612,-0.12494957618886972,-0.25215199704929664,366.3740085921984
1456.025,373.2319104891854,4.077891693477514,-0.077983739649574,-0.17533288452495768,-0.25611092696022925,370.87769927915224
1459.614,373.322951414524,3.125046520862805,-0.10794786134936203,-0.16366939010953382,-0.19934100272040964,370.0567009090489
1463.204,373.8108109925537,2.9021466038153507,-0.08232211853470575,-0.1149137489082622,-0.23150061206404604,360.68185118319883
1466.8,373.4110355485893,3.5077034640553615,-0.04708170524716954,-0.16033094638947412,-0.25088370351993655,364.7072387871505
1470.393,372.9612679440408,3.126299263172443,-0.19066976073219832,-0.12467041102183228,-0.2598864336026823,364.8303638453105
1473.986,373.8053884823261,3.480950842238611,-0.13799963705830537,-0.033099482333450454,-0.17476856390399642,364.88379802254354
1477.585,373.796451509459,3.1522290715981773,-0.1437215912502136,-0.13947160329142433,-0.14836496141831299,369.7920587452745
1481.177,373.28021553574223,3.416039293825956,-0.3002196610748524,-0.043813570115340435,-0.22377064669847307,364.5071640112159
1484.779,373.59254767893293,3.25653195750229,-0.1659792467135627,-0.16018090282750522,-0.23063284718535104,365.50234319428085
1488.373,374.1794937147282,3.161094245381145,-0.19921517342497005,-0.15598013169024477,-0.24616294617837117,364.34319292007626
1491.963,374.10053561250743,2.622529604098265,-0.2414271900937948,-0.16923688947401744,-0.23028476024600592,370.925791659164
1495.558,373.4057134936237,3.479391847359218,-0.14980274121944584,-0.05452858677009483,-0.05632000310696945,368.39611008507853
1499.146,372.9805511680121,2.705687238178665,-0.05622315214878218,-0.14306608125986278,-0.13126055807402132,360.89311151260034
1502.729,374.0570539275941,2.8094737659911484,-0.058747441910771483,-0.14318580113285592,-0.2277018581071177,360.69995382866404
1506.32,374.16216369386945,3.296552335010153,-0.11538178033093752,-0.20450878887225774,-0.2570398339103468,364.5594324869598
1509.917,372.669009660596,3.02532598962035,-0.045004761597388594,-0.23424928450682048,-0.28120304211686253,367.0373551255855
1513.506,372.3763987365845,3.5313050744420087,-0.13047673985148142,-0.05911525678851159,-0.25558465724565055,368.54806048179034
1517.093,373.0346177102991,3.6555256091218076,-0.14704899298602042,-0.16501345663950334,-0.12379214766052603,366.3550949137462
1520.693,373.82426854202396,3.0692550628943462,-0.38856870089232964,-0.10353060256214583,-0.22128480431424255,364.5126321375355
1524.289,373.12649092819345,3.4153049448758965,-0.09026400212214795,-0.10568530022108195,-0.24034766881623745,367.7447517750025
1527.884,372.99608619176826,2.8768943477151803,-0.1975425014693382,-0.11599396519110539,-0.14312819650924,361.7728822346864
1531.475,374.5710053976764,2.920291805685258,-0.34050877087486303,-0.022345561428035298,-0.16784301686931954,367.8969465077793
1535.07,373.9115654234655,3.052814458719416,-0.38738584546328925,-0.2592778445676435,-0.29318375563840504,369.04294466825456
1538.667,373.83056926831676,3.2908554395668075,0.09381095597233678,-0.2313608116268532,-0.1843596398173853,367.717118979421
1542.254,373.5665637308518,3.0017633032470274,0.046823212967273625,-0.18252715622515736,-0.17400728483797506,362.60629797306996
1545.846,372.91342189247916,3.5144657531633103,-0.25977410895652064,-0.15314385600174693,-0.22669236328399356,362.53402393205323
1549.431,372.9293817343728,3.1304355169268203,-0.2018166037047933,-0.18666193060667544,-0.21758049374609237,369.7937741718034
1553.017,372.57153962341005,2.9004097909234043,-0.04407397275125076,-0.16526156000123243,-0.14703341323468616,360.8099912482667
1556.608,372.68835116178644,3.144410995226069,-0.01478519423575448,-0.09677638638256855,-0.17019532683960523,362.8482852165305
1560.194,372.4924773721763,3.074126079510965,-0.1894091185035948,-0.11816270944070638,-0.1351314921122517,365.2606727212695
1563.784,372.5575152115674,2.9332325972878994,-0.2617329530628613,-0.10832170678438988,-0.23084985266402233,362.14444294733755
1567.366,373.47079034635266,2.945135252831447,-0.20751688209273242,-0.07919750044486212,-0.2672004987287857,368.38960046307056
1570.967,373.7310183243291,3.4148488226739477,-0.28064177805085117,-0.1055299705644592,-0.24454451870760535,367.90080601917845
1574.559,374.66828688171813,3.0398521754204926,-0.10651460038994298,-0.16372935192667104,-0.23076075644154634,362.7055127954597
1578.153,374.1746196314168,2.630187828810587,-0.1416727025864279,-0.11614738280752325,-0.2177499033304651,367.70938605855514
1581.754,373.1613138325223,3.024894890762885,-0.24229280940688352,-0.07451754488181811,-0.22035620384838575,369.73683923713486
1585.351,372.73545315540457,3.5249486668480183,-0.18529152115727598,-0.07689861311827766,-0.21015760459411495,366.72728968311026
1588.937,373.48000482323624,3.669054542213663,-0.171774640134879,-0.21988536151547214,-0.2470040755842829,368.1790692964359
1592.528,373.3009524460374,3.8634299976157758,-0.24127892520703148,-0.1136109811653397,-0.19102814914419655,362.97837348746333
1596.119,373.27874264968926,3.5192369256116973,-0.3568292692308293,-0.16447751765884772,-0.13406652072351283,365.3449647948108
1599.711,373.97409014680886,3.1790548221861847,-0.21974087481710367,-0.14086124802672884,-0.21422587646954158,367.0165078780065
1603.306,373.96260768218326,2.5289373991775017,-0.23398964509536857,-0.0708514212469183,-0.1812718570474399,371.3720657938194
1606.889,373.8933030301779,3.6976531855803927,-0.1847910852658943,-0.07077837780406526,-0.16688628279357604,366.91220785033397
1610.479,372.556794852741,2.9172403091985477,-0.18065404185818787,-0.17094695517955225,-0.28296774907025396,362.1735694220698
1614.073,372.03013979686204,3.0266793751972414,-0.22022725593463094,-0.12073257144016457,-0.23537288052802463,369.09473252340035
1617.655,372.33448703204084,2.8317479653760773,-0.1055720679534722,-0.1902329711862407,-0.2379380516808843,367.57953337611224
1621.245,371.74663143319754,2.4631017481741235,-0.14193245715687053,-0.06347446081446942,-0.24005677937842143,359.70656312702664
1624.839,372.28124990662894,2.8502673841002966,-0.14504381739844593,-0.1088324626217543,-0.24681743158353345,362.6774477828711
1628.431,373.1948014016485,3.476586752728701,-0.2557017009874522,-0.0799982176432487,-0.23723287548695374,369.5336967800647
1632.027,372.53632327491493,2.846705723886206,-0.0265088678044817,-0.11783788898998505,-0.2234258684059421,364.96511121258067
1635.621,372.07510748202645,2.4158917924811547,-0.10504168148063799,0.0078233343802953,-0.14705092145230841,360.9727439149447
1639.221,372.08928179248693,2.6812002012286458,-0.16096391802499713,-0.15833700152782318,-0.11222478065821237,361.4822918232341
1642.818,373.0656585708718,3.2255990060117745,-0.1771554516826912,-0.2338428295401471,-0.15051116063908224,364.1000488373219
1646.409,374.03980831832837,3.333817862088437,-0.21394053634096208,-0.1544386955092428,-0.19678165702016348,369.6412722752665
1649.999,373.41131437771935,3.835614688448782,-0.22456329005522252,-0.12164087388015424,-0.20751204884155078,367.7440529627985
1653.589,374.08062961428953,3.6072048972547233,-0.22939727152426456,-0.12822613700299954,-0.20970061848812402,366.6210654517349
1657.177,373.8580523656545,2.5460995104791215,-0.18127306690509556,-0.17707999913940645,-0.2573402598361191,367.51822149020904
1660.77,371.50630029715893,2.599908942265768,-0.13664669525880327,-0.2472133068131017,-0.16431782408828577,365.91842580114627
1664.369,371.56000396740376,3.354907406762224,0.07018775204708362,-0.17698152120000532,-0.21916094079808168,367.56857858844353
1667.96,372.268165902679,3.3238167289222984,-0.10852607981733782,-0.14639830628742334,-0.19439962902582614,365.6941589203967
1671.55,372.8061615232997,3.3930536250212433,-0.04669544096768082,-0.16023886167132545,-0.18457340708843928,365.9630714994819
1675.14,373.6323407630645,3.4079928710438963,0.04195303598748612,-0.2294311749586985,-0.2283772179393032,368.0045552659926
1678.735,373.5330237978901,3.4367405894298564,-0.13981324922634988,-0.15949002984194385,-0.23696054904688588,370.6132784861664
1682.33,373.83100160791014,3.4581577456996238,-0.1335386955492687,-0.16297972157647997,-0.24780712700139282,376.8583865633137
1685.919,374.3758085302707,3.783315966371605,-0.11046421107741942,-0.193427730584134,-0.1475069001577884,369.33448558432326
1689.513,373.594470485305,2.898371764274626,-0.19825117274619355,-0.105505663787424,-0.08900241184024385,370.138757503364
1693.099,372.4337676467579,2.782404310731648,-0.016842917464785587,-0.06774201421488528,-0.12277869241774,369.8031620293185
1696.689,372.45593967673,2.86058913941478,-0.09013717182905787,-0.12428856184947513,-0.16005626167589354,365.9334284471702
1700.281,372.0884629898056,2.771935239795878,-0.09832566870133445,-0.09164532697060357,-0.22901338288797254,361.92370227469496
1703.875,372.81806674252175,2.969558270224838,-0.2065843929978337,-0.17932040215813277,-0.2404630849035974,365.9547517915884
1707.467,374.0090627342483,2.875899058992179,-0.06119880400651255,-0.13331433737849113,-0.22262096651972918,366.5380480132207
1711.051,372.9771090848753,2.7682219301419986,-0.06861327732380712,-0.14136382891945484,-0.11613313215342817,359.3611111227507
1714.633,373.1569419651824,2.9802215431894257,-0.19143857588292496,-0.18972523157959695,-0.08370856883993127,363.59105209444976
1718.22,373.5844447907364,2.8654570724094373,-0.1768202428479407,-0.15683654960826135,-0.29063823332081007,360.4488232624437
1721.805,373.91003553674227,2.963070943474416,-0.17212401355553308,-0.24782432143090602,-0.178937382151122,365.3223512614218
1725.392,373.3848814991333,3.1913486635689776,-0.06352240119310032,-0.061507733349555394,-0.1638029340246294,364.53986606976554
1728.979,372.01937128663957,2.790851243117362,-0.12357202366098756,-0.12205251819757831,-0.265368767955606,364.69221532292624
1732.576,372.0615934631416,2.7146212523565043,-0.09024351153189844,-0.1957495546165483,-0.2955603074765647,361.0004817679309
1736.164,371.93400951340465,2.947829012162736,-0.29864417163641793,-0.1494225468602606,-0.1794381253553341,361.74706758483535
1739.75,371.92253462361725,2.5741291056673603,-0.0072028145960637766,-0.15419232183804518,-0.18462809031660748,365.699989680194
1743.33,371.52204170753924,2.4052181636970906,-0.07561566076376527,-0.159150096898163,-0.1278799282758426,363.860415923454
1746.91,371.76464261964816,2.4988861607454855,-0.11906073013714377,-0.23258499360869112,-0.17097747510236963,363.82800640262695
1750.501,371.7229002512588,3.201101011106858,-0.1877234198386443,-0.11020742032963927,-0.17105055199693212,363.189780622918
1754.101,371.8100270379959,2.0916335055931,-0.15118486139620516,-0.1270295016655561,-0.12436172347845571,365.83735332032836
1757.692,371.3975643998742,2.683963508034519,-0.2750459260594354,-0.16046592769148027,-0.16496541577846316,366.672606389964
1761.281,371.65459299071836,2.9908093613546676,-0.10660008016756131,-0.18210310687031525,-0.16958271008534923,363.92662717364226
1764.874,372.2775844517909,3.0430402436303954,-0.1688945659111832,-0.1529676165810664,-0.0808473652535747,364.34187087617266
1768.467,372.5222748465998,3.500407966023982,-0.2239305929059502,-0.038825477555900226,-0.20483344863955738,368.4828139877091
1772.058,372.7014070507572,2.7119412823751095,-0.13934051375106474,-0.12064412210683631,-0.23077930107341776,370.0856737952353
1775.647,372.8426688314268,2.6943964863213115,-0.25522682372020133,-0.09178656815225779,-0.20296078272249812,366.1827516954277
1779.238,372.18337912495554,2.4542474941188326,-0.14299832862987225,-0.24467655127852658,-0.24561675708476818,365.0386273369598
1782.831,371.20632080528736,2.717108633949193,-0.1282242224173884,-0.1108853568437639,-0.19012247743699232,364.3520245886356
1786.423,371.3244248882966,3.1874869713010026,-0.190901750320706,-0.250650074072604,-0.1733575557214263,368.6592293651482
1790.016,373.0352362677318,2.8046003309034915,-0.08100228479153684,-0.24422748826846555,-0.23123903771702348,366.84051401070866
1793.607,372.78121425554406,3.322089205052596,0.005669593754196851,-0.2778791351374055,-0.10968090028767924,367.2300284038854
1797.199,372.34663171445806,2.9199515854013716,-0.25050498220785167,-0.23065436521292185,-0.12960232824764986,369.4811352731023
1800.795,372.37356786420514,3.201398720530953,-0.06014346923281691,-0.2139497590592423,-0.12778620908926205,371.4319320637586
1804.396,371.3294170357234,3.300281698092647,-0.0591558301169604,-0.10576686491781066,0.16275870978278908,374.97367223039737
1807.992,372.33657169624615,2.964066242870851,-0.15099301178525962,-0.16247059081921125,0.6535043026575189,369.05452294578043
1811.586,372.52059300690007,2.8272294376816354,-0.20952591268661264,-0.058509318421702664,0.8617264039619446,369.9232116135749
1815.182,371.96253966671446,3.3831685308384127,-0.04908665903431226,0.13162770580196786,1.5348843805230297,370.8685836152431
1818.772,371.98410713028875,3.2426374906247517,-0.06068419892582056,-0.0031179380561500696,2.0598378245882003,376.0161249474561
1822.367,371.6244486270984,3.318191697217004,-0.27472134863936165,0.05641310397530809,2.3759470196252113,366.41698442218996
1825.955,372.6760393130302,2.555548277304437,-0.26436986385393163,0.1536551991808168,2.5962864487402704,369.34386889155064
1829.539,372.28676023234584,3.1078110069865654,-0.1625125113786106,0.2190183874918497,2.5366125085122224,365.9713384718786
1833.121,372.7834579930793,3.3921983708013945,-0.15091512127467988,0.11055054485458805,2.569878753586608,365.69771412576887
1836.706,371.8988642430428,2.9970581903041036,-0.13332572937150777,0.26575725376422593,3.2872937738885337,360.1625440208879
1840.296,372.0188016101313,2.8680929254701755,-0.21553753026535435,0.2586307271033719,3.549619521499983,368.33911392907925
1843.895,373.46335320948845,3.0833682705790086,-0.21900736009561117,0.3027202314120628,3.773017549646209,370.2762683427661
1847.481,372.4983340054378,3.085438415923501,-0.23421436560111034,0.24798874621223393,3.8942646379933783,374.9261872721682
1851.062,371.30656563210744,2.697779117840036,-0.12339869546128493,0.42616751295815003,4.093308903324402,364.2751292973086
1854.649,371.5859951252156,2.856210141573301,0.07455095313158444,0.33882399427579346,4.487854032058138,363.91389426454964
1858.242,372.11376036943295,3.1464676839791488,-0.2253849291497115,0.5357917241522043,4.536016992334883,363.4511222590942
1861.838,371.4747988074522,3.424674971311161,-0.16256572562681806,0.5322797066144576,5.03320796499613,362.10294486902865
1865.43,371.83902878033126,2.762613681460516,-0.12820841536230304,0.4383169068455768,5.109013863481943,369.46919439040516
1869.014,371.99823532621684,2.744640852874998,-0.11421471624800651,0.6088685244139164,5.759152107116504,368.4579220529456
1872.602,371.8194256954033,2.675299971965809,-0.19412981779111538,0.4288773292282163,5.5812697703137495,366.0305503332258
1876.19,371.3919576765498,3.170538058644003,-0.20309909940396978,0.5430443855203623,5.7170156757249,365.07994133899103
1879.776,370.8209175049148,2.2262810741307035,-0.04848848461189031,0.3905290372372607,6.033968232233321,367.2119888376805
1883.363,371.54768630513144,2.515778338580305,-0.2225658946419234,0.41960441047591535,6.199545047555401,371.98383824631554
1886.962,372.0352899793566,2.5466062879382676,-0.11640230466627902,0.6869528490525124,6.2168220580963665,366.0581891047392
1890.549,371.8668040809255,2.717523902173924,0.06779074654406074,0.6421564380751034,6.472374294175915,360.8553945508415
1894.139,371.5693703869869,2.3146308580071895,-0.27656433313221424,0.5713670235252131,6.731790458666289,361.92776163700546
1897.723,371.9947959760365,3.0202352551066136,-0.1315072447750883,0.7997307825232189,6.594076974213818,365.71980426521935
1901.313,371.532526412246,2.4342614617072544,-0.22666235434331836,0.6631000973660216,6.388816368767592,366.5716966044904
1904.907,370.9226226461928,3.182579642660379,-0.06706057294879583,0.6981370708037278,6.318291052809995,357.2951506789378
1908.504,371.6322134137742,3.4189936908891845,-0.1463745617442046,0.7792010562471013,6.788247515551769,357.7020952963739
1912.106,371.67604864337585,2.6217221775336745,-0.1937464968675512,0.6299338848920292,7.5031339107764,364.5772002808057
1915.7,371.21994233015147,2.917037908699349,-0.23265067126838454,0.7376229435014036,7.921517607712875,368.2155422767124
1919.29,370.00595847772513,3.013067703844334,-0.09774846109114962,0.9826068354326543,7.600431987871252,369.0895776783791
1922.888,370.52204141239605,2.6580950011917257,-0.19630417560320793,0.8454666879752969,8.060462287083919,367.3070414584787
1926.47,371.2076945835022,2.596084733607088,-0.1839798915964966,0.8416358016849075,8.484144069512572,366.49990602871287
1930.058,372.35060752333897,2.412054343025017,0.03429741488962165,0.7839904768323956,7.9329378795690815,366.0117919713649
1933.648,371.96794906134267,2.2536629692998327,-0.09646744855524779,0.8015958518195233,7.95141980124188,365.29726323292783
1937.235,370.75278843399235,2.2995767248158163,-0.1821395893655278,1.0320400192211612,7.884486927401572,363.1563699428551
1940.826,372.47667891670073,2.6522567025046717,-0.12057568409483287,0.9754007170199565,8.408359986929261,364.18154043789104
1944.411,372.6434022901347,3.0087555384362106,-0.11661651330194,0.7638911593747096,8.50455725260902,367.4622318176632
1947.997,371.3794954786302,2.4379852730830884,-0.10266634986269997,1.088886168597598,8.684496859175065,363.4073037449642
1951.586,371.3571170245271,2.564739724689064,-0.17222297449568028,0.8084758590032414,8.891388088176562,362.37028663265926
1955.17,372.4466282419825,3.1021394070476993,-0.09423562208724282,0.9456137986024035,8.738872482599346,359.8592981741248
1958.754,372.912239640984,3.138520488489867,-0.05554010044393948,0.674633306235533,9.11407504399417,365.5999495308442
1962.339,372.08298728143143,3.129200263878672,-0.09336729241630855,0.7606375297883519,9.057723645625826,365.62341532595025
1965.927,370.7322775498336,2.827720493425288,-0.16138682165943435,1.0628736602238387,9.034543903823511,367.58572071360646
1969.524,370.4598224135223,2.7173244838885617,-0.12305071262399041,0.891044524298172,8.954187369301215,365.23471794184894
1973.11,371.5327507494643,2.331529315928823,-0.04655145702665939,0.712568262497601,8.931454676498614,367.6370722704197
1976.704,371.7866722424494,2.6591206280338335,-0.17434704146217306,0.8692607155013309,9.504349946536266,367.6972281199802
1980.298,371.3484209628053,2.298799774343101,-0.04766918335539925,0.9863790076487092,9.99280031518442,369.26901860656426
1983.897,371.4156537962536,2.742133313511915,-0.10254841528264057,0.9688532717126921,9.949573351869912,373.1916384782033
1987.488,372.16132143892935,2.5966595553783356,0.04337540094846271,1.0421421912653057,9.849473234155825,371.2598824325039
1991.082,372.2776049204501,2.4216976015545533,0.030793707676397185,0.994078938253265,9.820260368945744,369.1828152999193
1994.675,372.064276503412,2.173225498457595,-0.1421035306538942,1.0695100020730464,10.276371079588083,368.15352750447124
1998.268,371.02339169682466,1.6392478342904206,-0.0841822850704831,1.2667588003104302,10.78123067196521,369.2821778667286
2001.859,371.29289146515566,2.7732236020047663,-0.05294266334860129,1.215578284035888,10.177111560497124,367.3267532072178
2005.451,371.19145465520677,2.400620614490538,-0.1618217463072399,1.0100319633553176,10.561427492420226,364.12247939891864
2009.046,371.1399677062086,2.4394098585079065,-0.07579095445384226,1.056443917919075,10.604914917982969,364.6220284232613
2012.631,371.8466112862771,2.847532275033522,-0.08474972111247665,1.0764088218258407,10.920575302431041,370.5600669595142
2016.22,371.0456330598212,2.7605181046168026,0.013360046595284971,1.134370160536041,11.128813486160436,371.66679811060624
2019.81,371.0087498717363,2.7387132702554675,-0.0823268364918083,1.2783582942737237,11.118125592018572,366.54791002594897
2023.407,371.30240069842023,2.4894991679035883,-0.030381749794372675,1.1277779475437972,10.809254242429247,357.3521514454165
2026.998,371.80123341607043,2.878940054381571,-0.16370300690218267,1.1506959478676246,10.308634125342628,359.92625731984407
2030.589,372.0089923709883,2.6137104487300546,-0.17104483019297245,1.2134114926626138,10.456398584346415,369.0326490256305
2034.182,371.78122251984274,2.296930273272549,0.08438821525211417,1.3586919271515219,11.198663633512183,368.1058412407096
2037.784,371.55754841780004,2.5238911418473338,-0.15352464225256224,1.0527526566215657,11.137901089292779,363.6573168622904
2041.37,371.61530547386286,3.005786630890309,-0.20968862337318947,1.0266877256699616,11.742612006493651,371.12183214380855
2044.961,369.81444305185806,2.6617276903688447,-0.0776312577478888,1.0049803573280764,12.027645795709695,365.6357753634947
2048.544,370.1064981896223,1.985619019665696,0.09123571382348154,1.4296447527498535,11.798304991410504,365.6527014763565
2052.142,370.7462604363137,3.0234504289878563,0.025202034965908247,1.1263587864143638,10.734680838246694,367.9325868290078
2055.737,370.4199081687657,2.8850132624957623,-0.19223349891074526,1.1926523868503278,10.530206938722086,368.4955828243403
2059.315,371.4519398116564,2.628709052314941,-0.11813379823980287,1.2831099666077166,11.431380396262794,367.18984061142004
2062.912,371.0664998031546,2.216358277916792,-0.05858100306899441,1.1644925796694368,12.08962285717091,364.44074937089846
2066.504,371.01835865113856,2.176613047200412,-0.20062586832929655,1.4358630868689046,11.329450059729774,365.984515890699
2070.092,371.3356540510172,2.65502953927733,-0.1357672518959959,1.1499871363819048,10.73590602828718,370.9993812793766
2073.681,370.2795397717018,2.591559573974696,-0.05963825261426196,1.2618092032713992,11.137066818499681,366.8571915473137
2077.26,370.5377244468698,2.692346871733769,-0.15437402492192814,1.17750995288492,11.51232476147711,360.89917435914265
2080.849,370.8092976511447,3.3151446541175384,-0.2259444273384462,1.5755664378851804,12.498447546445247,365.2626637556484
2084.436,369.6348633393998,3.0534067700471565,0.052206672991047885,1.4981619705531741,12.062347393535696,364.59163019194307
2088.019,369.33313939848455,3.2632781015219328,-0.03285106009755423,1.0766737902440342,11.735230051414735,359.6360615998164
2091.599,371.2420507802701,3.0599902101698078,-0.059646251462250305,1.2820255933465166,12.00112105761957,365.34921351036326
2095.191,370.7492137619975,2.0796009209528292,0.09708122659100031,1.3329535465025915,12.322495782576999,362.4532739000115
2098.781,370.1579537930047,2.7027900203517072,0.010410317838629429,1.3412443319851386,12.054228200749217,368.92496048561014
2102.366,371.47458061472656,2.8842904139194694,-0.03705188911480173,1.0920373394667462,11.812455428037921,370.1819581694748
2105.95,371.24696366104916,2.4958009221632773,-0.03628289103275131,1.4133841399993374,11.629269522581136,366.7294708766754
2109.532,371.9411135068473,2.146226715266558,0.005431338248506102,1.5415015694297918,12.345983803855212,365.2751604870657
2113.119,371.8257645185348,2.8013594071791683,-0.10593234090698239,1.4584367583200324,12.310367695713737,366.95695024786596
2116.706,371.57154625942223,2.9826995713678777,-0.1836361117008778,1.4443077132417257,12.235953661612578,364.91049770792256
2120.289,371.8227654420387,2.562483539308593,0.005286806697209205,1.3084555837977936,12.758427061277091,369.51060750864644
2123.867,370.6183790613358,2.4439740014075184,-0.14626285449272686,1.1736220060947309,12.976200415257026,368.0425834581607
2127.455,370.6510044567148,2.4993851803891536,-0.09197957060812945,1.4170041469055672,12.953505764249757,359.5780203999326
2131.044,371.8879993433999,2.6342434411902937,-0.09809633138650253,1.7055101500299361,12.815133082963557,365.96933537267563
2134.633,371.98187326382714,2.00262690765055,-0.25309936169291297,1.5933990602382355,12.88447410537229,367.9042775639229
2138.224,371.8361627343813,2.6108876170853703,-0.27938065729795797,1.4120628607204724,12.363192649702434,369.3308533944606
2141.808,371.6576779585882,2.817903169239939,-0.20459483957862598,1.647665246538176,12.271156951241634,368.12858262996326
2145.396,370.14675490396576,2.1426740956109107,-0.14779353036740966,1.7097927728183502,12.89324822995056,366.9120501932942
2148.986,370.0460291118959,3.323694323566169,0.007320077182338175,1.9245179303353561,12.699099274718126,373.5135743964368
2152.578,370.8868103071897,2.8225635312902257,-0.02939875885006942,1.7910657283710596,12.42338889049106,372.4840594883689
2156.167,371.13556987833664,2.0077549337731377,-0.03345374207691375,1.386620212843549,12.74907316742833,370.33404211037356
2159.761,370.387918099557,2.771855989850725,-0.24033756126399053,1.4913161369335504,13.288729624639494,365.5322480767137
