time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,srf_CO2,srf_HCO3,Uc_M,Ub_M,cyt_CO2
6500.508000000001,20.764086651829572,2389.943706150202,375.6018504664685,3.710768230380267e-18,3.7822417935736556e-18,-7.14735631933891e-20,20.766709651053155,2389.684719704292,-1.0723272993788702e-19,3.818000960318153e-18,20.83378938364708
6504.1,20.761685193877188,2389.8566120842465,375.69134599037625,3.718895902486124e-18,3.790185193989951e-18,-7.128929150382778e-20,20.764301430537426,2389.597081719371,-1.0678743809641053e-19,3.825683340582535e-18,20.831102609580864
6507.696,20.759309512026142,2389.7692743210514,375.78105943542283,3.727022350659184e-18,3.798186625745598e-18,-7.116427508641407e-20,20.761921160724746,2389.509196063554,-1.0640614834170136e-19,3.8334284990008845e-18,20.828483822901166
6511.28,20.756960724464744,2389.6816917258698,375.8709908181659,3.735143053057926e-18,3.806242905553916e-18,-7.109985249598901e-20,20.75957000892688,2389.4210618200677,-1.0609038463524336e-19,3.84123343769317e-18,20.82593514423809
6514.8640000000005,20.75463996816768,2389.5938632829734,375.9611400173589,3.743253436448225e-18,3.814350751130241e-18,-7.109731468201658e-20,20.7572491594949,2389.332678197935,-1.0584162584764903e-19,3.849095062295873e-18,20.823458683054348
6518.451,20.752348397002127,2389.505788098939,376.0515067725592,3.751348887273629e-18,3.82250678766896e-18,-7.115790039533148e-20,20.754959811756752,2389.244044534821,-1.0566130083606312e-19,3.8570101881096915e-18,20.821056532503437
6522.043000000001,20.750087179733004,2389.417465405693,376.14209068307457,3.759424762850475e-18,3.830707554530134e-18,-7.128279167965947e-20,20.75270317785702,2389.155160299617,-1.0555078359127298e-19,3.8649755464417486e-18,20.818730764233706
6525.625,20.74785749793265,2389.3288945633194,376.2328912072482,3.76747640266074e-18,3.838949512122876e-18,-7.147310946213659e-20,20.75048048050481,2389.0660250947776,-1.0551138846967022e-19,3.872987791130409e-18,20.816483423153556
6529.215,20.745660543800103,2389.2400750626134,376.3239076620867,3.7754991397159994e-18,3.847229048972539e-18,-7.17299092565407e-20,20.74829295063532,2388.976638658392,-1.0554436552467231e-19,3.881043505240672e-18,20.814316522172586
6532.806,20.7434975178961,2389.1510065273765,376.4151392232275,3.7834883119664415e-18,3.855542488959523e-18,-7.205417699308133e-20,20.74614182499182,2388.8870008659806,-1.0565089595252799e-19,3.88913920791897e-18,20.81223203693466
6536.401999999999,20.74136962679951,2389.0616887164515,376.5065849252491,3.791439273728385e-18,3.86388609871596e-18,-7.244682498757517e-20,20.744028343634145,2388.797111732027,-1.0583208766629466e-19,3.897271361394679e-18,20.810231900557707
6539.991999999999,20.739278080691747,2388.9721215254867,376.59824366232164,3.7993474071054926e-18,3.872256095168466e-18,-7.290868806297326e-20,20.741953747380762,2388.706971411222,-1.060889710120738e-19,3.905436378117565e-18,20.80831799839607
6543.5869999999995,20.737224090875735,2388.882304988429,376.6901141891953,3.8072081333780296e-18,3.880648653213511e-18,-7.344051983548142e-20,20.739919275191465,2388.616580199435,-1.064224946408594e-19,3.913630628018889e-18,20.806492162840808
6547.175,20.73520886723614,2388.792239278739,376.782195122525,3.815016924336173e-18,3.889059913513195e-18,-7.404298917702285e-20,20.73792616149776,2388.525938534391,-1.0683352154889141e-19,3.921850445885065e-18,20.804756168173128
6550.764,20.733233615648032,2388.7019247103235,376.87448494252874,3.822769313532726e-18,3.897485990398207e-18,-7.471667686548061e-20,20.735975633488625,2388.435046996066,-1.0732282529913243e-19,3.930092138831859e-18,20.803111725486474
6554.35,20.731299535341183,2388.6113617381843,376.96698199497433,3.830460907431526e-18,3.905922979865001e-18,-7.546207243347512e-20,20.734068908359113,2388.343906306786,-1.0789108643583756e-19,3.938351993867362e-18,20.801560477692245
6557.93,20.729407816227322,2388.5205509587818,377.0596844934911,3.8380873964281625e-18,3.914366967653955e-18,-7.627957122579251e-20,20.732207190529667,2388.2525173310364,-1.0853888910355304e-19,3.946626285531715e-18,20.800103994624138
6561.522,20.727559636197984,2388.4294931101003,377.1525905222019,3.845644565719997e-18,3.922814037395116e-18,-7.716947167511872e-20,20.730391668843964,2388.160881074974,-1.0926671788144964e-19,3.954911283601448e-18,20.798743768255672
6565.109,20.72575615840065,2388.3381890714313,377.2456980386681,3.853128306003184e-18,3.931260278808148e-18,-7.813197280496413e-20,20.728623513753426,2388.0689986856432,-1.1007495484315688e-19,3.9632032608463415e-18,20.797481208045497
6568.7080000000005,20.723998528500704,2388.246639862855,377.33900487714465,3.860534623974697e-18,3.939701795942616e-18,-7.916717196791898e-20,20.726903874496163,2387.9768714498964,-1.1096387685146063e-19,3.971498500826158e-18,20.796317636424007
6572.293000000001,20.722287871937386,2388.1548466444274,377.4325087521356,3.8678596526181635e-18,3.9481347154450645e-18,-8.027506282690094e-20,20.725233876278857,2387.884500793016,-1.1193365309687406e-19,3.979793305715038e-18,20.795254284435476
6575.876,20.72062529118125,2388.062810715075,377.52620726224404,3.875099661252683e-18,3.956555194838633e-18,-8.14555335859503e-20,20.72361461746927,2387.7918882770387,-1.1298434288783775e-19,3.988084004140521e-18,20.79429228754823
6579.453,20.719011863001345,2387.97053351119,377.6200978943088,3.8822510653245306e-18,3.9649594308012915e-18,-8.270836547676104e-20,20.722047166807908,2387.6990355987864,-1.1411589370010533e-19,3.996366959024636e-18,20.793432681646088
6583.036999999999,20.717448635749772,2387.878016604929,377.7141780278211,3.8893104359223194e-18,3.973343667428349e-18,-8.403323150602993e-20,20.72053256064658,2387.6059445875994,-1.1532813949158443e-19,4.0046385754139046e-18,20.792676399212763
6586.633000000001,20.715936626671684,2387.7852617022195,377.80844493960944,3.896274508996437e-18,3.981704204464579e-18,-8.54296954681426e-20,20.719071800222185,2387.5126172027767,-1.1662079928849084e-19,4.012895308284928e-18,20.792024265721228
6590.225,20.714476819248283,2387.692270640465,377.902895808787,3.903140194264576e-18,3.990037405491208e-18,-8.68972112266306e-20,20.717665848973333,2387.419055530724,-1.1799347604743793e-19,4.021133670312015e-18,20.791476996238487
6593.823,20.713070160580898,2387.5990453859695,377.9975277219496,3.909904583785704e-18,3.998339706053073e-18,-8.843512226736887e-20,20.716315629908028,2387.3252617818193,-1.19445655797709e-19,4.0293502395834125e-18,20.791035192256736
6597.411999999999,20.711717558823345,2387.5055880310592,378.09233767861775,3.91656496018514e-18,4.006607621710375e-18,-9.004266152523488e-20,20.715022023029658,2387.2312382869827,-1.20976707066607e-19,4.037541667251747e-18,20.790699338759865
6601.009,20.710419880670386,2387.4119007909226,378.18732259690694,3.9231188045143585e-18,4.014837755999839e-18,-9.171895148547967e-20,20.71378586282918,2387.136987493973,-1.2258588059033646e-19,4.045704685104695e-18,20.790469801534776
6604.595,20.709177948909378,2387.3179860001674,378.2824793194235,3.929563803729589e-18,4.023026808289466e-18,-9.346300455987665e-20,20.712607935850578,2387.042511963407,-1.242723093116052e-19,4.053836113041194e-18,20.790346824735348
6608.185,20.70799254004236,2387.2238461090906,378.3778046193677,3.935897857773589e-18,4.031171581510792e-18,-9.527372373720352e-20,20.711488978336813,2386.9478143644983,-1.2603500866465533e-19,4.061932866438245e-18,20.790330528706697
6611.772,20.706864381985525,2387.1294836796756,378.4732952068391,3.942119086246086e-18,4.0392689897526486e-18,-9.714990350656314e-20,20.710429673963198,2386.852897470537,-1.2787287714727106e-19,4.0699919633933565e-18,20.790420908076356
6615.358,20.705794151852587,2387.0349013813193,378.5689477353287,3.948225834658929e-18,4.047316065708649e-18,-9.90902310497201e-20,20.70943065166448,2386.757764154103,-1.2978469717696926e-19,4.0780105318358974e-18,20.790617830116968
6618.943,20.704782473828732,2386.9401019862844,378.6647588083871,3.9542166802566194e-18,4.055309967957033e-18,-1.0109328770041342e-19,20.708492483562406,2386.662417382024,-1.3176913623036285e-19,4.085985816486981e-18,20.79092103338656
6622.533,20.70382991714113,2386.845088364898,378.7607249864612,3.960090437384246e-18,4.063247988051292e-18,-1.0315755066704677e-19,20.707615682999403,2386.5668602100864,-1.33824748262991e-19,4.0939151856472366e-18,20.79133012665043
6626.121999999999,20.70293699413194,2386.7498634804897,378.85684279387857,3.965846162385067e-18,4.071127557399932e-18,-1.0528139501486463e-19,20.70680070268435,2386.4710957775023,-1.3594997540664507e-19,4.1017961377917114e-18,20.791844588088654
6629.706999999999,20.702104158439386,2386.6544303840833,378.95310872597736,3.9714831580117766e-18,4.0789462539143726e-18,-1.0746309590259592e-19,20.70604793295576,2386.3751273011458,-1.3814314994001925e-19,4.109626307951796e-18,20.79246376479205
6633.297,20.70133180329168,2386.5587922088444,379.0495192563639,3.977000977335911e-18,4.086701808403419e-18,-1.097008310675095e-19,20.705357700166836,2386.2789580695644,-1.4040249652729996e-19,4.117403473863209e-18,20.793186872547565
6636.879,20.700620259918914,2386.4629521642923,379.1460708442887,3.9823994271407975e-18,4.094392110693389e-18,-1.1199268355259176e-19,20.70473026519752,2386.18259143677,-1.4272613471921416e-19,4.125125561860012e-18,20.794012995914855
