0.0056751	2.6429e-08	2.2336e-06	1.0387e-07	2.8012e-06	1.1428e-07	2.0979e-06	4.4654e-08	2.2384e-06	2.0535e-08	2.2419e-06
0.0061589	2.6429e-08	2.2336e-06	1.045e-07	2.8326e-06	1.1495e-07	2.0922e-06	4.6448e-08	2.2388e-06	2.0568e-08	2.2432e-06
0.0068472	2.6429e-08	2.2336e-06	1.0508e-07	2.8701e-06	1.1554e-07	2.0843e-06	4.8912e-08	2.2394e-06	2.0617e-08	2.2451e-06
0.0075355	2.6429e-08	2.2336e-06	1.054e-07	2.9005e-06	1.1585e-07	2.0767e-06	5.1265e-08	2.24e-06	2.0665e-08	2.2472e-06
0.0082238	2.6429e-08	2.2336e-06	1.0553e-07	2.9247e-06	1.1596e-07	2.0694e-06	5.3504e-08	2.2407e-06	2.0713e-08	2.2494e-06
0.0089121	2.6429e-08	2.2336e-06	1.0554e-07	2.9437e-06	1.1593e-07	2.0622e-06	5.5627e-08	2.2414e-06	2.076e-08	2.2517e-06
0.0096004	2.6429e-08	2.2336e-06	1.0546e-07	2.9586e-06	1.1581e-07	2.0551e-06	5.7636e-08	2.242e-06	2.0807e-08	2.2541e-06
0.010289	2.6429e-08	2.2336e-06	1.0531e-07	2.9699e-06	1.1563e-07	2.0482e-06	5.9534e-08	2.2428e-06	2.0852e-08	2.2565e-06
0.011827	2.6429e-08	2.2336e-06	1.0486e-07	2.9858e-06	1.1508e-07	2.0329e-06	6.3393e-08	2.2444e-06	2.0949e-08	2.2619e-06
0.013366	2.6429e-08	2.2336e-06	1.0431e-07	2.9929e-06	1.1444e-07	2.0179e-06	6.6763e-08	2.2462e-06	2.1039e-08	2.2673e-06
0.014904	2.6429e-08	2.2336e-06	1.0369e-07	2.9946e-06	1.1373e-07	2.0031e-06	6.9694e-08	2.248e-06	2.1123e-08	2.2725e-06
0.016442	2.6429e-08	2.2336e-06	1.0305e-07	2.9929e-06	1.1299e-07	1.9885e-06	7.2232e-08	2.25e-06	2.12e-08	2.2775e-06
0.017981	2.6429e-08	2.2336e-06	1.024e-07	2.9892e-06	1.1225e-07	1.9741e-06	7.442e-08	2.252e-06	2.1271e-08	2.2823e-06
0.019519	2.6429e-08	2.2336e-06	1.0175e-07	2.9844e-06	1.1152e-07	1.9598e-06	7.6296e-08	2.2541e-06	2.1336e-08	2.2869e-06
0.021129	2.6429e-08	2.2336e-06	1.0107e-07	2.9786e-06	1.1075e-07	1.945e-06	7.7965e-08	2.2564e-06	2.1398e-08	2.2915e-06
0.02274	2.6429e-08	2.2336e-06	1.0039e-07	2.9724e-06	1.0998e-07	1.9304e-06	7.9367e-08	2.2587e-06	2.1454e-08	2.2958e-06
0.02435	2.6429e-08	2.2336e-06	9.9709e-08	2.966e-06	1.0921e-07	1.9159e-06	8.0536e-08	2.2611e-06	2.1506e-08	2.2999e-06
0.02596	2.6429e-08	2.2336e-06	9.9037e-08	2.9595e-06	1.0845e-07	1.9016e-06	8.1497e-08	2.2635e-06	2.1553e-08	2.3038e-06
0.02757	2.6429e-08	2.2336e-06	9.837e-08	2.953e-06	1.077e-07	1.8874e-06	8.2277e-08	2.266e-06	2.1596e-08	2.3075e-06
0.029181	2.6429e-08	2.2336e-06	9.7707e-08	2.9464e-06	1.0695e-07	1.8734e-06	8.2897e-08	2.2685e-06	2.1635e-08	2.311e-06
0.03418	2.6429e-08	2.2336e-06	9.5683e-08	2.9264e-06	1.0466e-07	1.8307e-06	8.4004e-08	2.2764e-06	2.1739e-08	2.3211e-06
0.038021	2.6429e-08	2.2336e-06	9.4161e-08	2.9112e-06	1.0294e-07	1.7988e-06	8.4215e-08	2.2826e-06	2.1804e-08	2.3281e-06
0.041862	2.6429e-08	2.2336e-06	9.267e-08	2.8962e-06	1.0126e-07	1.7677e-06	8.4034e-08	2.2888e-06	2.186e-08	2.3345e-06
0.045703	2.6429e-08	2.2336e-06	9.1211e-08	2.8816e-06	9.961e-08	1.7372e-06	8.357e-08	2.295e-06	2.1909e-08	2.3406e-06
0.049544	2.6429e-08	2.2336e-06	8.9782e-08	2.8673e-06	9.7996e-08	1.7074e-06	8.2903e-08	2.3012e-06	2.1952e-08	2.3464e-06
0.053385	2.6429e-08	2.2336e-06	8.8383e-08	2.8534e-06	9.6415e-08	1.6783e-06	8.2093e-08	2.3073e-06	2.1991e-08	2.3519e-06
0.057226	2.6429e-08	2.2336e-06	8.7013e-08	2.8397e-06	9.4868e-08	1.6498e-06	8.1183e-08	2.3135e-06	2.2028e-08	2.3573e-06
0.064729	2.6429e-08	2.2336e-06	8.4423e-08	2.8137e-06	9.1942e-08	1.5959e-06	7.9225e-08	2.3252e-06	2.2093e-08	2.3673e-06
0.072232	2.6429e-08	2.2336e-06	8.1941e-08	2.7889e-06	8.9139e-08	1.5444e-06	7.7167e-08	2.3367e-06	2.2153e-08	2.3768e-06
0.079736	2.6429e-08	2.2336e-06	7.9564e-08	2.7651e-06	8.6453e-08	1.4951e-06	7.5099e-08	2.3479e-06	2.2209e-08	2.3861e-06
0.087239	2.6429e-08	2.2336e-06	7.7287e-08	2.7423e-06	8.3881e-08	1.4478e-06	7.3063e-08	2.3589e-06	2.2264e-08	2.3951e-06
0.094742	2.6429e-08	2.2336e-06	7.5106e-08	2.7205e-06	8.1417e-08	1.4026e-06	7.108e-08	2.3696e-06	2.2317e-08	2.4038e-06
0.11095	2.6429e-08	2.2336e-06	7.0706e-08	2.6765e-06	7.6447e-08	1.3113e-06	6.7016e-08	2.3917e-06	2.2429e-08	2.422e-06
0.12715	2.6429e-08	2.2336e-06	6.6698e-08	2.6364e-06	7.192e-08	1.2282e-06	6.3296e-08	2.4128e-06	2.2538e-08	2.4394e-06
0.14336	2.6429e-08	2.2336e-06	6.3049e-08	2.5999e-06	6.7797e-08	1.1524e-06	5.9908e-08	2.4328e-06	2.2644e-08	2.456e-06
0.15956	2.6429e-08	2.2336e-06	5.9725e-08	2.5666e-06	6.4042e-08	1.0835e-06	5.6821e-08	2.4518e-06	2.2748e-08	2.4719e-06
0.17577	2.6429e-08	2.2336e-06	5.6698e-08	2.5363e-06	6.0622e-08	1.0207e-06	5.4007e-08	2.4699e-06	2.285e-08	2.4873e-06
0.20309	2.6429e-08	2.2336e-06	5.2195e-08	2.4913e-06	5.5536e-08	9.273e-07	4.9823e-08	2.4987e-06	2.3017e-08	2.5119e-06
0.23041	2.6429e-08	2.2336e-06	4.835e-08	2.4528e-06	5.1192e-08	8.4753e-07	4.6255e-08	2.5254e-06	2.318e-08	2.535e-06
0.25773	2.6429e-08	2.2336e-06	4.5065e-08	2.4199e-06	4.7481e-08	7.794e-07	4.3213e-08	2.5504e-06	2.3338e-08	2.557e-06
0.28505	2.6429e-08	2.2336e-06	4.2259e-08	2.3919e-06	4.4312e-08	7.2119e-07	4.0618e-08	2.574e-06	2.3492e-08	2.5779e-06
0.31237	2.6429e-08	2.2336e-06	3.9863e-08	2.3679e-06	4.1605e-08	6.7148e-07	3.8406e-08	2.5962e-06	2.3643e-08	2.5978e-06
0.34609	2.6429e-08	2.2336e-06	3.7381e-08	2.3431e-06	3.8801e-08	6.1999e-07	3.6121e-08	2.6221e-06	2.3825e-08	2.6213e-06
0.37981	2.6429e-08	2.2336e-06	3.5338e-08	2.3226e-06	3.6493e-08	5.7761e-07	3.4247e-08	2.6465e-06	2.4002e-08	2.6438e-06
0.41353	2.6429e-08	2.2336e-06	3.3657e-08	2.3058e-06	3.4594e-08	5.4274e-07	3.2711e-08	2.6697e-06	2.4176e-08	2.6654e-06
0.44725	2.6429e-08	2.2336e-06	3.2274e-08	2.292e-06	3.3032e-08	5.1405e-07	3.1454e-08	2.6919e-06	2.4346e-08	2.6862e-06
0.48097	2.6429e-08	2.2336e-06	3.1137e-08	2.2806e-06	3.1747e-08	4.9045e-07	3.0426e-08	2.7132e-06	2.4513e-08	2.7063e-06
0.51469	2.6429e-08	2.2336e-06	3.0201e-08	2.2712e-06	3.069e-08	4.7103e-07	2.9587e-08	2.7338e-06	2.4678e-08	2.7259e-06
0.56823	2.6429e-08	2.2336e-06	2.9043e-08	2.2596e-06	2.9382e-08	4.4701e-07	2.8561e-08	2.7652e-06	2.4935e-08	2.756e-06
0.62176	2.6429e-08	2.2336e-06	2.8194e-08	2.2511e-06	2.8423e-08	4.2939e-07	2.7823e-08	2.7953e-06	2.5186e-08	2.7852e-06
0.6753	2.6429e-08	2.2336e-06	2.7572e-08	2.2449e-06	2.7721e-08	4.1648e-07	2.7297e-08	2.8245e-06	2.5434e-08	2.8136e-06
0.72883	2.6429e-08	2.2336e-06	2.7118e-08	2.2404e-06	2.7207e-08	4.0703e-07	2.6927e-08	2.8529e-06	2.5678e-08	2.8414e-06
0.78237	2.6429e-08	2.2336e-06	2.6785e-08	2.237e-06	2.6831e-08	4.0012e-07	2.667e-08	2.8807e-06	2.5919e-08	2.8687e-06
0.8359	2.6429e-08	2.2336e-06	2.6541e-08	2.2346e-06	2.6556e-08	3.9506e-07	2.6497e-08	2.9079e-06	2.6157e-08	2.8956e-06
0.90902	2.6429e-08	2.2336e-06	2.631e-08	2.2323e-06	2.6295e-08	3.9025e-07	2.6355e-08	2.9445e-06	2.6478e-08	2.9317e-06
0.98215	2.6429e-08	2.2336e-06	2.616e-08	2.2308e-06	2.6125e-08	3.8713e-07	2.6287e-08	2.9805e-06	2.6796e-08	2.9672e-06
1.0553	2.6429e-08	2.2336e-06	2.6063e-08	2.2298e-06	2.6016e-08	3.8511e-07	2.6269e-08	3.0159e-06	2.7109e-08	3.0023e-06
1.1284	2.6429e-08	2.2336e-06	2.6002e-08	2.2292e-06	2.5946e-08	3.8381e-07	2.6282e-08	3.0509e-06	2.7419e-08	3.0369e-06
1.2015	2.6429e-08	2.2336e-06	2.5963e-08	2.2288e-06	2.5902e-08	3.8299e-07	2.6317e-08	3.0854e-06	2.7726e-08	3.0712e-06
1.2746	2.6429e-08	2.2336e-06	2.5938e-08	2.2286e-06	2.5874e-08	3.8247e-07	2.6364e-08	3.1196e-06	2.803e-08	3.105e-06
