CO2_exc,1.0434e+01
Bic_exc,2.1526e+03
CO2_srf,1.0288e+01
Bic_srf,2.1526e+03
CO2_cyt,8.6977e+00
Bic_cyt,4.9176e+02
CO2_chp,8.8829e+00
Bic_chp,7.2605e+03
CO2_pyr,5.3695e+01
Bic_pyr,7.0269e+03
